query,window,event_time,event_timestamp_ms,window_start,window_end,carrier,origin_airport_id,dest_airport_id,crs_dep_time,dep_delay,cancelled,diverted,produced_at,watermark_strategy
q2,1h,2025-04-09T16:57,1744217820000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,B6,11697,11618,1657,14.000,0.000,0.000,1782828872694,WM15
q2,1h,2025-04-09T16:58,1744217880000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,AA,11298,11278,1658,0.000,0.000,0.000,1782828872697,WM15
q2,1h,2025-04-09T16:58,1744217880000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,AA,11298,13204,1658,131.000,0.000,0.000,1782828872697,WM15
q2,1h,2025-04-09T16:58,1744217880000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,F9,15304,14100,1658,-10.000,0.000,0.000,1782828872697,WM15
q2,1h,2025-04-09T16:58,1744217880000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,NK,13204,10721,1658,0.000,0.000,0.000,1782828872697,WM15
q2,1h,2025-04-09T16:58,1744217880000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,OO,10693,13930,1658,2.000,0.000,0.000,1782828872697,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,AS,14747,14771,1659,21.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,B6,12478,14843,1659,-2.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,DL,14027,10397,1659,4.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,DL,14730,10397,1659,-5.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,OO,11298,15411,1659,-6.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,OO,13487,11775,1659,-4.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-09T16:59,1744217940000,2025-04-09T16:00:00Z,2025-04-09T17:00:00Z,YX,10693,14492,1659,-9.000,0.000,0.000,1782828872700,WM15
q2,1h,2025-04-10T07:55,1744271700000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,AS,14747,14107,755,14.000,0.000,0.000,1782828875516,WM15
q2,1h,2025-04-10T07:55,1744271700000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,WN,12191,15370,755,-3.000,0.000,0.000,1782828875516,WM15
q2,1h,2025-04-10T07:55,1744271700000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,WN,15016,13204,755,-1.000,0.000,0.000,1782828875516,WM15
q2,1h,2025-04-10T07:55,1744271700000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,WN,15016,14492,755,-8.000,0.000,0.000,1782828875516,WM15
q2,1h,2025-04-10T07:57,1744271820000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,OO,14747,14057,757,-3.000,0.000,0.000,1782828875522,WM15
q2,1h,2025-04-10T07:59,1744271940000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,DL,11278,10397,759,11.000,0.000,0.000,1782828875528,WM15
q2,1h,2025-04-10T07:59,1744271940000,2025-04-10T07:00:00Z,2025-04-10T08:00:00Z,YX,12953,11066,759,-2.000,0.000,0.000,1782828875528,WM15
q2,1h,2025-04-10T08:58,1744275480000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,AA,14730,11057,858,-10.000,0.000,0.000,1782828875712,WM15
q2,1h,2025-04-10T08:58,1744275480000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,OO,14771,14689,858,-10.000,0.000,0.000,1782828875712,WM15
q2,1h,2025-04-10T08:59,1744275540000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,AA,11057,11481,859,-3.000,0.000,0.000,1782828875715,WM15
q2,1h,2025-04-10T08:59,1744275540000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,AA,11057,14986,859,-3.000,0.000,0.000,1782828875715,WM15
q2,1h,2025-04-10T08:59,1744275540000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,AS,11278,12892,859,6.000,0.000,0.000,1782828875715,WM15
q2,1h,2025-04-10T08:59,1744275540000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,DL,11278,10397,859,44.000,0.000,0.000,1782828875715,WM15
q2,1h,2025-04-10T08:59,1744275540000,2025-04-10T08:00:00Z,2025-04-10T09:00:00Z,OO,14107,11695,859,-10.000,0.000,0.000,1782828875715,WM15
q2,1h,2025-04-10T20:54,1744318440000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,B6,11618,13204,2054,29.000,0.000,0.000,1782828877926,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,AA,11298,14107,2055,43.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,B6,14027,12197,2055,-9.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,10397,13931,2055,187.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,10397,14771,2055,4.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,11433,15016,2055,-5.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,MQ,13930,11637,2055,-4.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,OO,11292,12278,2055,13.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,OO,14771,14057,2055,55.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,UA,11292,12892,2055,-6.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,10800,12889,2055,1.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,11259,10599,2055,15.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,11259,14831,2055,-1.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,11278,11259,2055,12.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,12892,13796,2055,47.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,13495,11259,2055,119.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,14057,14893,2055,4.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,14107,11292,2055,-3.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:55,1744318500000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,WN,14893,13891,2055,-1.000,0.000,0.000,1782828877929,WM15
q2,1h,2025-04-10T20:56,1744318560000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,AA,11298,12889,2056,-3.000,0.000,0.000,1782828877932,WM15
q2,1h,2025-04-10T20:56,1744318560000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,14635,13487,2056,41.000,0.000,0.000,1782828877932,WM15
q2,1h,2025-04-10T20:56,1744318560000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,NK,14747,12889,2056,-4.000,0.000,0.000,1782828877932,WM15
q2,1h,2025-04-10T20:57,1744318620000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,B6,12478,12889,2057,8.000,0.000,0.000,1782828877935,WM15
q2,1h,2025-04-10T20:57,1744318620000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,MQ,14730,13930,2057,1.000,0.000,0.000,1782828877935,WM15
q2,1h,2025-04-10T20:57,1744318620000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,OO,12892,15023,2057,-9.000,0.000,0.000,1782828877935,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,AA,10721,13930,2059,-1.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,AA,11298,15624,2059,-5.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,AS,12889,14057,2059,6.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,B6,11697,10792,2059,6.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,10397,13303,2059,75.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,DL,10397,13891,2059,9.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,F9,14831,12889,2059,85.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,NK,13303,13495,2059,-6.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,OO,12892,11603,2059,30.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T20:59,1744318740000,2025-04-10T20:00:00Z,2025-04-10T21:00:00Z,UA,14027,11618,2059,-10.000,0.000,0.000,1782828877941,WM15
q2,1h,2025-04-10T21:58,1744322280000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,AA,14107,10721,2158,-3.000,0.000,0.000,1782828878126,WM15
q2,1h,2025-04-10T21:58,1744322280000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,NK,12889,12339,2158,-9.000,0.000,0.000,1782828878126,WM15
q2,1h,2025-04-10T21:59,1744322340000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,AA,13303,13204,2159,-3.000,0.000,0.000,1782828878129,WM15
q2,1h,2025-04-10T21:59,1744322340000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,DL,11433,14122,2159,1.000,0.000,0.000,1782828878129,WM15
q2,1h,2025-04-10T21:59,1744322340000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,DL,13487,13485,2159,6.000,0.000,0.000,1782828878129,WM15
q2,1h,2025-04-10T21:59,1744322340000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,OO,12892,12889,2159,2.000,0.000,0.000,1782828878129,WM15
q2,1h,2025-04-10T21:59,1744322340000,2025-04-10T21:00:00Z,2025-04-10T22:00:00Z,UA,11618,10785,2159,-8.000,0.000,0.000,1782828878129,WM15
q2,1h,2025-04-12T17:55,1744480500000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,WN,11292,13303,1755,-2.000,0.000,0.000,1782828886372,WM15
q2,1h,2025-04-12T17:56,1744480560000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,AA,12892,11298,1756,1.000,0.000,0.000,1782828886375,WM15
q2,1h,2025-04-12T17:56,1744480560000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,OO,13930,12217,1756,20.000,0.000,0.000,1782828886375,WM15
q2,1h,2025-04-12T17:57,1744480620000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,DL,11298,10397,1757,-9.000,0.000,0.000,1782828886378,WM15
q2,1h,2025-04-12T17:57,1744480620000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,OO,14747,10713,1757,77.000,0.000,0.000,1782828886378,WM15
q2,1h,2025-04-12T17:58,1744480680000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,AA,14771,12892,1758,-11.000,0.000,0.000,1782828886381,WM15
q2,1h,2025-04-12T17:58,1744480680000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,MQ,13930,11042,1758,0.000,0.000,0.000,1782828886381,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,AA,11278,13930,1759,-5.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,AS,13873,10299,1759,-27.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,B6,14307,13204,1759,-7.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,DL,14100,10397,1759,-8.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,DL,14122,10397,1759,-5.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,DL,14869,12478,1759,-6.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,OO,13230,11433,1759,10.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,UA,11292,13198,1759,-2.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,UA,11292,13931,1759,-2.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-12T17:59,1744480740000,2025-04-12T17:00:00Z,2025-04-12T18:00:00Z,YX,12953,14730,1759,-3.000,0.000,0.000,1782828886384,WM15
q2,1h,2025-04-13T08:53,1744534380000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,OO,14679,10713,853,-14.000,0.000,0.000,1782828889191,WM15
q2,1h,2025-04-13T08:54,1744534440000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,OO,15370,11292,854,9.000,0.000,0.000,1782828889194,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,11057,13495,855,-3.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,11298,11042,855,6.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,14100,12889,855,-4.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,DL,10397,14747,855,-1.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,DL,13487,15016,855,14.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,MQ,15919,11057,855,-7.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,OO,13367,11292,855,-7.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,WN,10423,11292,855,-7.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,WN,10693,13232,855,-2.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,WN,11259,12339,855,-5.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:55,1744534500000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,YX,12478,10721,855,-7.000,0.000,0.000,1782828889197,WM15
q2,1h,2025-04-13T08:56,1744534560000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,DL,10397,10140,856,-7.000,0.000,0.000,1782828889200,WM15
q2,1h,2025-04-13T08:56,1744534560000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,MQ,11298,10693,856,-6.000,0.000,0.000,1782828889200,WM15
q2,1h,2025-04-13T08:56,1744534560000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,YX,14730,13930,856,-12.000,0.000,0.000,1782828889200,WM15
q2,1h,2025-04-13T08:57,1744534620000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,G4,11612,14761,857,-2.000,0.000,0.000,1782828889203,WM15
q2,1h,2025-04-13T08:58,1744534680000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,11057,10721,858,74.000,0.000,0.000,1782828889206,WM15
q2,1h,2025-04-13T08:58,1744534680000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,F9,15304,10397,858,-10.000,0.000,0.000,1782828889206,WM15
q2,1h,2025-04-13T08:58,1744534680000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,UA,12892,12758,858,-5.000,0.000,0.000,1782828889206,WM15
q2,1h,2025-04-13T08:59,1744534740000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,11298,14570,859,72.000,0.000,0.000,1782828889209,WM15
q2,1h,2025-04-13T08:59,1744534740000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AA,12478,13930,859,-4.000,0.000,0.000,1782828889209,WM15
q2,1h,2025-04-13T08:59,1744534740000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,AS,11278,12892,859,13.000,0.000,0.000,1782828889209,WM15
q2,1h,2025-04-13T08:59,1744534740000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,DL,10397,11267,859,-4.000,0.000,0.000,1782828889209,WM15
q2,1h,2025-04-13T08:59,1744534740000,2025-04-13T08:00:00Z,2025-04-13T09:00:00Z,OO,10627,11292,859,-11.000,0.000,0.000,1782828889209,WM15
q2,1h,2025-04-13T09:58,1744538280000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,AA,13930,10140,958,-9.000,0.000,0.000,1782828889392,WM15
q2,1h,2025-04-13T09:58,1744538280000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,NK,12892,10821,958,-3.000,0.000,0.000,1782828889392,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,AA,10693,11298,959,-5.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,AA,13487,11057,959,-1.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,B6,12478,13303,959,2.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,DL,14869,11278,959,-3.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,OH,11278,13296,959,-7.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,OO,13476,14107,959,-8.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T09:59,1744538340000,2025-04-13T09:00:00Z,2025-04-13T10:00:00Z,YX,12953,14321,959,-1.000,0.000,0.000,1782828889395,WM15
q2,1h,2025-04-13T21:53,1744581180000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,B6,12478,14576,2153,30.000,0.000,0.000,1782828891605,WM15
q2,1h,2025-04-13T21:54,1744581240000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,AS,14747,14100,2154,-1.000,0.000,0.000,1782828891608,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,AS,14747,10299,2155,30.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,DL,11433,12953,2155,-3.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,OO,13487,13433,2155,-2.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,10821,12339,2155,14.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,10821,12451,2155,44.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,11292,14679,2155,-2.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,11697,10821,2155,33.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,12889,13796,2155,3.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,12889,14869,2155,3.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,13204,10257,2155,-4.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:55,1744581300000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,WN,15304,10693,2155,-11.000,0.000,0.000,1782828891611,WM15
q2,1h,2025-04-13T21:56,1744581360000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,F9,10821,13204,2156,-8.000,0.000,0.000,1782828891614,WM15
q2,1h,2025-04-13T21:58,1744581480000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,G4,12544,14761,2158,46.000,0.000,0.000,1782828891620,WM15
q2,1h,2025-04-13T21:58,1744581480000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,OO,14107,16218,2158,-2.000,0.000,0.000,1782828891620,WM15
q2,1h,2025-04-13T21:59,1744581540000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,B6,12478,14321,2159,38.000,0.000,0.000,1782828891623,WM15
q2,1h,2025-04-13T21:59,1744581540000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,DL,10397,10792,2159,-9.000,0.000,0.000,1782828891623,WM15
q2,1h,2025-04-13T21:59,1744581540000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,DL,10397,14771,2159,-4.000,0.000,0.000,1782828891623,WM15
q2,1h,2025-04-13T21:59,1744581540000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,OO,12892,14893,2159,-3.000,0.000,0.000,1782828891623,WM15
q2,1h,2025-04-13T21:59,1744581540000,2025-04-13T21:00:00Z,2025-04-13T22:00:00Z,UA,11618,14492,2159,-6.000,0.000,0.000,1782828891623,WM15
q2,1h,2025-04-13T22:58,1744585080000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,OO,12892,14679,2258,-3.000,0.000,0.000,1782828891805,WM15
q2,1h,2025-04-13T22:59,1744585140000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,AS,14747,14057,2259,3.000,0.000,0.000,1782828891808,WM15
q2,1h,2025-04-13T22:59,1744585140000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,DL,10397,12889,2259,-7.000,0.000,0.000,1782828891808,WM15
q2,1h,2025-04-13T22:59,1744585140000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,DL,10397,15304,2259,-6.000,0.000,0.000,1782828891808,WM15
q2,1h,2025-04-13T22:59,1744585140000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,F9,11540,12889,2259,-3.000,0.000,0.000,1782828891808,WM15
q2,1h,2025-04-13T22:59,1744585140000,2025-04-13T22:00:00Z,2025-04-13T23:00:00Z,UA,12982,14771,2259,-6.000,0.000,0.000,1782828891808,WM15
q2,1h,2025-04-14T13:54,1744638840000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,F9,11298,11057,1354,0.000,0.000,0.000,1782828894622,WM15
q2,1h,2025-04-14T13:54,1744638840000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,UA,10721,14771,1354,-8.000,0.000,0.000,1782828894622,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,AA,14100,15304,1355,-5.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,AS,10299,10170,1355,0.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,DL,12889,14747,1355,4.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,DL,14027,12953,1355,4.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,DL,14869,13930,1355,4.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,OO,10849,14771,1355,-10.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,OO,13930,11995,1355,3.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,OO,14057,14747,1355,2.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,UA,11292,10721,1355,-6.000,0.000,0.000,1782828894625,WM15
q2,1h,2025-04-14T13:55,1744638900000,2025-04-14T13:00:00Z,2025-04-14T14:00:00Z,WN,10423,13851,1355,-1.000,0.000,0.000,1782828894625,WM15
