ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-01-01T01:44:00Z,1,14254,76,4,2.26,256.00,[(F9,14254,256.00), (F9,14254,134.00), (B6,14254,65.00), (B6,14254,52.00)]
2025-01-01T02:05:00Z,1,14843,3151,516,17.97,1211.00,[(B6,14843,1211.00), (F9,14843,1162.00), (DL,14843,1070.00), (F9,14843,994.00), (DL,14843,952.00), (AA,14843,898.00), (DL,14843,892.00), (F9,14843,563.00), (NK,14843,559.00), (B6,14843,552.00), (F9,14843,534.00), (F9,14843,507.00), (F9,14843,488.00), (B6,14843,483.00), (AA,14843,466.00), (B6,14843,433.00), (B6,14843,424.00), (UA,14843,393.00), (UA,14843,387.00), (UA,14843,348.00)]
2025-01-01T02:05:00Z,1,14843,6028,851,14.95,3403.00,[(AA,14843,3403.00), (B6,14843,1211.00), (F9,14843,1162.00), (DL,14843,1070.00), (F9,14843,994.00), (DL,14843,952.00), (AA,14843,898.00), (DL,14843,892.00), (F9,14843,875.00), (AA,14843,840.00), (F9,14843,790.00), (B6,14843,708.00), (B6,14843,596.00), (F9,14843,563.00), (NK,14843,559.00), (F9,14843,556.00), (B6,14843,552.00), (F9,14843,534.00), (F9,14843,534.00), (F9,14843,507.00)]
2025-01-01T02:05:00Z,1,14843,9554,1335,14.17,3403.00,[(AA,14843,3403.00), (F9,14843,1269.00), (B6,14843,1211.00), (F9,14843,1162.00), (DL,14843,1070.00), (F9,14843,1017.00), (F9,14843,994.00), (F9,14843,992.00), (DL,14843,952.00), (AA,14843,898.00), (DL,14843,892.00), (F9,14843,875.00), (F9,14843,857.00), (F9,14843,857.00), (AA,14843,840.00), (F9,14843,817.00), (F9,14843,790.00), (UA,14843,710.00), (B6,14843,708.00), (AA,14843,663.00)]
2025-01-01T05:00:00Z,1,11298,23482,3601,15.11,1490.00,[(AA,11298,1490.00), (B6,11298,1412.00), (AA,11298,1147.00), (AA,11298,1144.00), (AA,11298,1078.00), (OH,11298,1058.00), (OH,11298,983.00), (AA,11298,972.00), (F9,11298,971.00), (AA,11298,953.00), (OO,11298,945.00), (AA,11298,890.00), (AA,11298,877.00), (DL,11298,831.00), (AA,11298,823.00), (OO,11298,803.00), (OH,11298,787.00), (OO,11298,775.00), (AA,11298,751.00), (AA,11298,747.00)]
2025-01-01T05:00:00Z,1,11298,45972,6794,13.88,1766.00,[(AA,11298,1766.00), (AA,11298,1490.00), (B6,11298,1412.00), (OH,11298,1318.00), (AA,11298,1272.00), (AA,11298,1175.00), (AA,11298,1147.00), (AA,11298,1144.00), (AA,11298,1098.00), (AA,11298,1078.00), (OH,11298,1058.00), (DL,11298,995.00), (OH,11298,983.00), (AA,11298,972.00), (F9,11298,971.00), (DL,11298,964.00), (AA,11298,953.00), (OO,11298,945.00), (DL,11298,910.00), (AA,11298,890.00)]
2025-01-01T05:00:00Z,1,11298,72143,11075,14.45,1766.00,[(AA,11298,1766.00), (OH,11298,1500.00), (AA,11298,1490.00), (AA,11298,1419.00), (B6,11298,1412.00), (AA,11298,1322.00), (OH,11298,1318.00), (AA,11298,1272.00), (OH,11298,1198.00), (AA,11298,1175.00), (OH,11298,1172.00), (AA,11298,1147.00), (AA,11298,1144.00), (AA,11298,1098.00), (AA,11298,1078.00), (OH,11298,1058.00), (DL,11298,1021.00), (OH,11298,1020.00), (DL,11298,995.00), (OH,11298,983.00)]
2025-01-01T05:00:00Z,10,10693,13894,1444,8.77,1500.00,[(AA,10693,1500.00), (G4,10693,1217.00), (OH,10693,1033.00), (AA,10693,1000.00), (AA,10693,939.00), (OH,10693,873.00), (MQ,10693,841.00), (G4,10693,778.00), (AA,10693,691.00), (AA,10693,655.00), (OH,10693,603.00), (OO,10693,562.00), (AA,10693,519.00), (AA,10693,507.00), (AA,10693,500.00), (WN,10693,481.00), (OO,10693,456.00), (OO,10693,435.00), (WN,10693,421.00), (AA,10693,382.00)]
2025-01-01T05:00:00Z,10,10693,22432,2489,9.63,1653.00,[(AA,10693,1653.00), (AA,10693,1500.00), (OH,10693,1493.00), (G4,10693,1217.00), (OH,10693,1195.00), (OH,10693,1033.00), (NK,10693,1004.00), (AA,10693,1000.00), (AA,10693,939.00), (G4,10693,888.00), (OH,10693,873.00), (MQ,10693,841.00), (DL,10693,790.00), (G4,10693,778.00), (B6,10693,747.00), (AA,10693,691.00), (AA,10693,655.00), (WN,10693,646.00), (OH,10693,603.00), (OO,10693,562.00)]
2025-01-01T05:00:00Z,10,10693,7094,690,8.16,1033.00,[(OH,10693,1033.00), (AA,10693,1000.00), (OH,10693,873.00), (AA,10693,691.00), (OH,10693,603.00), (OO,10693,562.00), (AA,10693,519.00), (AA,10693,500.00), (WN,10693,481.00), (OO,10693,435.00), (B6,10693,379.00), (DL,10693,355.00), (WN,10693,354.00), (OO,10693,348.00), (WN,10693,341.00), (DL,10693,333.00), (AA,10693,321.00), (DL,10693,321.00), (UA,10693,317.00), (OH,10693,314.00)]
2025-01-01T05:00:00Z,2,13930,21221,2698,11.82,1546.00,[(AA,13930,1546.00), (AA,13930,1051.00), (OO,13930,964.00), (AA,13930,945.00), (DL,13930,911.00), (AA,13930,899.00), (OO,13930,899.00), (OO,13930,864.00), (OO,13930,853.00), (UA,13930,853.00), (F9,13930,847.00), (OO,13930,826.00), (F9,13930,821.00), (OO,13930,815.00), (AA,13930,799.00), (MQ,13930,791.00), (OO,13930,777.00), (OO,13930,770.00), (OO,13930,748.00), (UA,13930,740.00)]
2025-01-01T05:00:00Z,2,13930,40911,5557,12.77,1986.00,[(AA,13930,1986.00), (AA,13930,1546.00), (OO,13930,1320.00), (F9,13930,1273.00), (AA,13930,1051.00), (B6,13930,1018.00), (OO,13930,1012.00), (OO,13930,999.00), (OO,13930,964.00), (AA,13930,945.00), (OO,13930,933.00), (DL,13930,911.00), (AA,13930,907.00), (AA,13930,899.00), (OO,13930,899.00), (OO,13930,898.00), (AA,13930,869.00), (AA,13930,867.00), (OO,13930,864.00), (AA,13930,861.00)]
2025-01-01T05:00:00Z,2,13930,65161,9285,13.40,1986.00,[(AA,13930,1986.00), (AA,13930,1546.00), (OO,13930,1320.00), (F9,13930,1273.00), (AA,13930,1112.00), (MQ,13930,1052.00), (AA,13930,1051.00), (B6,13930,1018.00), (OO,13930,1012.00), (OO,13930,999.00), (OO,13930,998.00), (OO,13930,964.00), (AA,13930,945.00), (OO,13930,933.00), (AA,13930,926.00), (DL,13930,911.00), (AA,13930,907.00), (AA,13930,899.00), (OO,13930,899.00), (OO,13930,898.00)]
2025-01-01T05:00:00Z,3,11278,20794,4049,18.99,1587.00,[(AA,11278,1587.00), (AA,11278,1165.00), (DL,11278,1160.00), (OH,11278,1157.00), (AA,11278,1118.00), (DL,11278,1092.00), (OH,11278,1051.00), (DL,11278,1031.00), (DL,11278,995.00), (B6,11278,976.00), (DL,11278,954.00), (UA,11278,949.00), (UA,11278,944.00), (B6,11278,933.00), (AA,11278,925.00), (OH,11278,921.00), (AA,11278,918.00), (DL,11278,914.00), (OH,11278,910.00), (DL,11278,894.00)]
2025-01-01T05:00:00Z,3,11278,32805,5937,17.34,1587.00,[(AA,11278,1587.00), (AA,11278,1316.00), (OH,11278,1173.00), (AA,11278,1165.00), (DL,11278,1160.00), (UA,11278,1160.00), (OH,11278,1157.00), (AA,11278,1141.00), (AA,11278,1118.00), (OH,11278,1110.00), (DL,11278,1092.00), (OH,11278,1051.00), (DL,11278,1031.00), (DL,11278,995.00), (B6,11278,976.00), (F9,11278,968.00), (DL,11278,954.00), (UA,11278,949.00), (UA,11278,944.00), (B6,11278,933.00)]
2025-01-01T05:00:00Z,3,13204,12843,1537,10.24,1019.00,[(AA,13204,1019.00), (AA,13204,945.00), (UA,13204,902.00), (F9,13204,877.00), (UA,13204,775.00), (DL,13204,752.00), (UA,13204,699.00), (DL,13204,519.00), (DL,13204,502.00), (F9,13204,496.00), (AA,13204,484.00), (F9,13204,471.00), (DL,13204,443.00), (DL,13204,430.00), (DL,13204,405.00), (DL,13204,403.00), (AA,13204,355.00), (DL,13204,348.00), (AA,13204,346.00), (DL,13204,343.00)]
