window_start,window_end,airline,num_flights,completed,cancelled,diverted,dep_delay_mean,cancellation_rate,late_departure_rate
2025-01-18T13:00:00Z,2025-01-18T14:00:00Z,DL,125,125,0,0,5.22,0.0000,16.0000
2025-01-18T13:00:00Z,2025-01-18T14:00:00Z,UA,120,120,0,0,11.21,0.0000,23.3333
2025-01-18T13:00:00Z,2025-01-18T14:00:00Z,WN,193,193,0,0,4.60,0.0000,13.4715
2025-01-18T14:00:00Z,2025-01-18T15:00:00Z,AA,121,121,0,0,1.76,0.0000,9.9174
2025-01-18T14:00:00Z,2025-01-18T15:00:00Z,DL,112,112,0,0,4.49,0.0000,13.3929
2025-01-18T14:00:00Z,2025-01-18T15:00:00Z,UA,108,108,0,0,13.03,0.0000,22.2222
2025-01-18T14:00:00Z,2025-01-18T15:00:00Z,WN,233,233,0,0,4.80,0.0000,13.7339
2025-01-18T15:00:00Z,2025-01-18T16:00:00Z,AA,103,103,0,0,2.78,0.0000,10.6796
2025-01-18T15:00:00Z,2025-01-18T16:00:00Z,DL,142,142,0,0,5.77,0.0000,9.8592
2025-01-18T15:00:00Z,2025-01-18T16:00:00Z,UA,76,76,0,0,7.92,0.0000,17.1053
2025-01-18T15:00:00Z,2025-01-18T16:00:00Z,WN,178,178,0,0,5.85,0.0000,12.3596
2025-01-18T16:00:00Z,2025-01-18T17:00:00Z,AA,118,118,0,0,2.03,0.0000,9.3220
2025-01-18T16:00:00Z,2025-01-18T17:00:00Z,DL,105,104,0,1,2.42,0.0000,12.3810
2025-01-18T16:00:00Z,2025-01-18T17:00:00Z,UA,110,110,0,0,8.45,0.0000,16.3636
2025-01-18T16:00:00Z,2025-01-18T17:00:00Z,WN,182,182,0,0,4.48,0.0000,17.0330
2025-01-18T17:00:00Z,2025-01-18T18:00:00Z,AA,138,137,0,1,4.06,0.0000,11.5942
2025-01-18T17:00:00Z,2025-01-18T18:00:00Z,DL,149,149,0,0,1.76,0.0000,11.4094
2025-01-18T17:00:00Z,2025-01-18T18:00:00Z,UA,129,129,0,0,6.16,0.0000,16.2791
2025-01-18T17:00:00Z,2025-01-18T18:00:00Z,WN,170,170,0,0,6.81,0.0000,21.1765
2025-01-18T18:00:00Z,2025-01-18T19:00:00Z,AA,131,131,0,0,2.11,0.0000,9.9237
2025-01-18T18:00:00Z,2025-01-18T19:00:00Z,DL,98,98,0,0,4.69,0.0000,12.2449
2025-01-18T18:00:00Z,2025-01-18T19:00:00Z,UA,109,108,0,1,9.55,0.0000,19.2661
2025-01-18T18:00:00Z,2025-01-18T19:00:00Z,WN,136,136,0,0,1.93,0.0000,11.0294
2025-01-18T19:00:00Z,2025-01-18T20:00:00Z,AA,94,94,0,0,2.88,0.0000,10.6383
2025-01-18T19:00:00Z,2025-01-18T20:00:00Z,DL,85,85,0,0,5.36,0.0000,17.6471
2025-01-18T19:00:00Z,2025-01-18T20:00:00Z,UA,81,81,0,0,10.14,0.0000,27.1605
2025-01-18T19:00:00Z,2025-01-18T20:00:00Z,WN,66,66,0,0,3.44,0.0000,15.1515
2025-01-18T20:00:00Z,2025-01-18T21:00:00Z,AA,65,65,0,0,10.15,0.0000,6.1538
2025-01-18T20:00:00Z,2025-01-18T21:00:00Z,DL,59,58,1,0,2.16,1.6949,17.2414
2025-01-18T20:00:00Z,2025-01-18T21:00:00Z,UA,75,75,0,0,6.29,0.0000,18.6667
2025-01-18T20:00:00Z,2025-01-18T21:00:00Z,WN,33,33,0,0,8.73,0.0000,21.2121
2025-01-18T21:00:00Z,2025-01-18T22:00:00Z,AA,73,73,0,0,11.11,0.0000,24.6575
2025-01-18T21:00:00Z,2025-01-18T22:00:00Z,DL,63,63,0,0,0.84,0.0000,14.2857
2025-01-18T21:00:00Z,2025-01-18T22:00:00Z,UA,23,23,0,0,3.04,0.0000,21.7391
2025-01-18T21:00:00Z,2025-01-18T22:00:00Z,WN,3,3,0,0,11.67,0.0000,33.3333
2025-01-18T22:00:00Z,2025-01-18T23:00:00Z,AA,57,57,0,0,9.61,0.0000,5.2632
2025-01-18T22:00:00Z,2025-01-18T23:00:00Z,DL,66,66,0,0,2.77,0.0000,9.0909
2025-01-18T22:00:00Z,2025-01-18T23:00:00Z,UA,23,23,0,0,-0.57,0.0000,4.3478
2025-01-18T23:00:00Z,2025-01-19T00:00:00Z,AA,17,17,0,0,-1.35,0.0000,0.0000
2025-01-18T23:00:00Z,2025-01-19T00:00:00Z,DL,19,19,0,0,-1.05,0.0000,5.2632
2025-01-18T23:00:00Z,2025-01-19T00:00:00Z,UA,26,26,0,0,6.85,0.0000,19.2308
2025-01-19T00:00:00Z,2025-01-19T01:00:00Z,AA,5,5,0,0,-1.40,0.0000,0.0000
2025-01-19T00:00:00Z,2025-01-19T01:00:00Z,DL,1,1,0,0,-9.00,0.0000,0.0000
2025-01-19T00:00:00Z,2025-01-19T01:00:00Z,UA,3,3,0,0,-7.00,0.0000,0.0000
2025-01-19T01:00:00Z,2025-01-19T02:00:00Z,DL,2,2,0,0,-5.50,0.0000,0.0000
2025-01-19T01:00:00Z,2025-01-19T02:00:00Z,UA,1,1,0,0,8.00,0.0000,0.0000
2025-01-19T02:00:00Z,2025-01-19T03:00:00Z,UA,1,1,0,0,-1.00,0.0000,0.0000
2025-01-19T05:00:00Z,2025-01-19T06:00:00Z,AA,74,74,0,0,-1.53,0.0000,4.0541
2025-01-19T05:00:00Z,2025-01-19T06:00:00Z,DL,59,59,0,0,3.66,0.0000,6.7797
2025-01-19T05:00:00Z,2025-01-19T06:00:00Z,UA,24,24,0,0,-0.58,0.0000,8.3333
2025-01-19T05:00:00Z,2025-01-19T06:00:00Z,WN,26,25,1,0,9.04,3.8462,8.0000
2025-01-19T06:00:00Z,2025-01-19T07:00:00Z,AA,158,158,0,0,3.03,0.0000,3.7975
2025-01-19T06:00:00Z,2025-01-19T07:00:00Z,DL,162,162,0,0,0.72,0.0000,8.6420
2025-01-19T06:00:00Z,2025-01-19T07:00:00Z,UA,109,108,1,0,5.44,0.9174,9.2593
2025-01-19T06:00:00Z,2025-01-19T07:00:00Z,WN,183,182,1,0,-2.01,0.5464,2.7473
2025-01-19T07:00:00Z,2025-01-19T08:00:00Z,AA,161,160,0,1,5.32,0.0000,9.3168
2025-01-19T07:00:00Z,2025-01-19T08:00:00Z,DL,196,196,0,0,4.79,0.0000,7.6531
2025-01-19T07:00:00Z,2025-01-19T08:00:00Z,UA,158,157,1,0,3.06,0.6329,6.3694
2025-01-19T07:00:00Z,2025-01-19T08:00:00Z,WN,148,148,0,0,0.71,0.0000,7.4324
2025-01-19T08:00:00Z,2025-01-19T09:00:00Z,AA,180,179,0,1,6.11,0.0000,11.1111
2025-01-19T08:00:00Z,2025-01-19T09:00:00Z,DL,161,160,0,1,0.83,0.0000,6.2112
2025-01-19T08:00:00Z,2025-01-19T09:00:00Z,UA,175,173,2,0,4.25,1.1429,9.2486
2025-01-19T08:00:00Z,2025-01-19T09:00:00Z,WN,238,238,0,0,0.83,0.0000,7.5630
2025-01-19T09:00:00Z,2025-01-19T10:00:00Z,AA,126,125,0,1,8.51,0.0000,11.9048
2025-01-19T09:00:00Z,2025-01-19T10:00:00Z,DL,114,114,0,0,3.48,0.0000,12.2807
2025-01-19T09:00:00Z,2025-01-19T10:00:00Z,UA,140,139,0,1,8.27,0.0000,16.4286
2025-01-19T09:00:00Z,2025-01-19T10:00:00Z,WN,234,234,0,0,1.26,0.0000,9.4017
2025-01-19T10:00:00Z,2025-01-19T11:00:00Z,AA,131,129,0,2,12.98,0.0000,19.0840
2025-01-19T10:00:00Z,2025-01-19T11:00:00Z,DL,127,127,0,0,2.24,0.0000,15.7480
2025-01-19T10:00:00Z,2025-01-19T11:00:00Z,UA,114,113,1,0,5.58,0.8772,14.1593
2025-01-19T10:00:00Z,2025-01-19T11:00:00Z,WN,205,205,0,0,3.22,0.0000,9.7561
2025-01-19T11:00:00Z,2025-01-19T12:00:00Z,AA,150,150,0,0,5.98,0.0000,14.0000
2025-01-19T11:00:00Z,2025-01-19T12:00:00Z,DL,164,163,0,1,9.62,0.0000,20.1220
2025-01-19T11:00:00Z,2025-01-19T12:00:00Z,UA,114,110,4,0,13.85,3.5088,24.5455
2025-01-19T11:00:00Z,2025-01-19T12:00:00Z,WN,264,263,1,0,4.52,0.3788,14.0684
2025-01-19T12:00:00Z,2025-01-19T13:00:00Z,AA,126,124,0,2,11.77,0.0000,19.8413
2025-01-19T12:00:00Z,2025-01-19T13:00:00Z,DL,150,148,0,2,4.80,0.0000,15.3333
2025-01-19T12:00:00Z,2025-01-19T13:00:00Z,UA,132,128,3,1,11.05,2.2727,14.7287
2025-01-19T12:00:00Z,2025-01-19T13:00:00Z,WN,187,184,2,1,7.39,1.0695,15.6757
2025-01-19T13:00:00Z,2025-01-19T14:00:00Z,AA,140,139,0,1,10.28,0.0000,16.4286
2025-01-19T13:00:00Z,2025-01-19T14:00:00Z,DL,132,131,1,0,6.26,0.7576,16.7939
2025-01-19T13:00:00Z,2025-01-19T14:00:00Z,UA,124,121,3,0,9.26,2.4194,19.0083
2025-01-19T13:00:00Z,2025-01-19T14:00:00Z,WN,241,237,4,0,8.64,1.6598,18.1435
2025-01-19T14:00:00Z,2025-01-19T15:00:00Z,AA,154,152,2,0,18.91,1.2987,28.2895
2025-01-19T14:00:00Z,2025-01-19T15:00:00Z,DL,111,109,0,2,10.94,0.0000,16.2162
2025-01-19T14:00:00Z,2025-01-19T15:00:00Z,UA,114,108,4,2,10.01,3.5088,18.1818
2025-01-19T14:00:00Z,2025-01-19T15:00:00Z,WN,222,218,4,0,9.06,1.8018,18.8073
2025-01-19T15:00:00Z,2025-01-19T16:00:00Z,AA,113,110,0,3,14.56,0.0000,29.2035
2025-01-19T15:00:00Z,2025-01-19T16:00:00Z,DL,146,142,1,3,23.43,0.6849,28.2759
2025-01-19T15:00:00Z,2025-01-19T16:00:00Z,UA,88,80,8,0,11.16,9.0909,17.5000
2025-01-19T15:00:00Z,2025-01-19T16:00:00Z,WN,233,224,9,0,10.43,3.8627,24.5536
2025-01-19T16:00:00Z,2025-01-19T17:00:00Z,AA,152,148,0,4,18.82,0.0000,26.3158
2025-01-19T16:00:00Z,2025-01-19T17:00:00Z,DL,104,102,0,2,12.24,0.0000,19.2308
2025-01-19T16:00:00Z,2025-01-19T17:00:00Z,UA,114,105,8,1,21.62,7.0175,21.6981
2025-01-19T16:00:00Z,2025-01-19T17:00:00Z,WN,211,207,3,1,9.90,1.4218,24.0385
2025-01-19T17:00:00Z,2025-01-19T18:00:00Z,AA,151,146,3,2,25.05,1.9868,35.1351
2025-01-19T17:00:00Z,2025-01-19T18:00:00Z,DL,144,140,0,4,3.66,0.0000,16.6667
2025-01-19T17:00:00Z,2025-01-19T18:00:00Z,UA,141,130,10,1,15.57,7.0922,23.6641
2025-01-19T17:00:00Z,2025-01-19T18:00:00Z,WN,202,199,2,1,17.60,0.9901,29.0000
2025-01-19T18:00:00Z,2025-01-19T19:00:00Z,AA,153,147,5,1,42.62,3.2680,41.8919
2025-01-19T18:00:00Z,2025-01-19T19:00:00Z,DL,106,103,1,2,32.41,0.9434,25.7143
2025-01-19T18:00:00Z,2025-01-19T19:00:00Z,UA,122,102,20,0,7.86,16.3934,13.7255
2025-01-19T18:00:00Z,2025-01-19T19:00:00Z,WN,259,250,8,1,14.33,3.0888,29.0837
2025-01-19T19:00:00Z,2025-01-19T20:00:00Z,AA,132,123,8,1,25.69,6.0606,33.0645
2025-01-19T19:00:00Z,2025-01-19T20:00:00Z,DL,100,94,6,0,62.17,6.0000,48.9362
2025-01-19T19:00:00Z,2025-01-19T20:00:00Z,UA,97,89,8,0,25.38,8.2474,29.2135
2025-01-19T19:00:00Z,2025-01-19T20:00:00Z,WN,122,117,5,0,13.46,4.0984,27.3504
2025-01-19T20:00:00Z,2025-01-19T21:00:00Z,AA,119,112,6,1,29.49,5.0420,43.3628
2025-01-19T20:00:00Z,2025-01-19T21:00:00Z,DL,60,58,2,0,26.88,3.3333,31.0345
2025-01-19T20:00:00Z,2025-01-19T21:00:00Z,UA,77,71,6,0,17.59,7.7922,35.2113
2025-01-19T20:00:00Z,2025-01-19T21:00:00Z,WN,166,163,3,0,20.86,1.8072,44.1718
2025-01-19T21:00:00Z,2025-01-19T22:00:00Z,AA,80,78,2,0,18.54,2.5000,39.7436
2025-01-19T21:00:00Z,2025-01-19T22:00:00Z,DL,72,71,1,0,10.72,1.3889,18.3099
2025-01-19T21:00:00Z,2025-01-19T22:00:00Z,UA,27,26,1,0,14.46,3.7037,23.0769
2025-01-19T21:00:00Z,2025-01-19T22:00:00Z,WN,16,14,2,0,48.36,12.5000,71.4286
2025-01-19T22:00:00Z,2025-01-19T23:00:00Z,AA,82,79,3,0,11.62,3.6585,24.0506
2025-01-19T22:00:00Z,2025-01-19T23:00:00Z,DL,67,67,0,0,20.28,0.0000,22.3881
2025-01-19T22:00:00Z,2025-01-19T23:00:00Z,UA,22,21,1,0,14.43,4.5455,33.3333
2025-01-19T23:00:00Z,2025-01-20T00:00:00Z,AA,26,26,0,0,6.04,0.0000,11.5385
2025-01-19T23:00:00Z,2025-01-20T00:00:00Z,DL,20,20,0,0,16.20,0.0000,30.0000
2025-01-19T23:00:00Z,2025-01-20T00:00:00Z,UA,31,30,1,0,5.50,3.2258,16.6667
2025-01-20T00:00:00Z,2025-01-20T01:00:00Z,AA,8,8,0,0,2.25,0.0000,12.5000
2025-01-20T00:00:00Z,2025-01-20T01:00:00Z,DL,2,2,0,0,14.50,0.0000,50.0000
2025-01-20T00:00:00Z,2025-01-20T01:00:00Z,UA,3,3,0,0,-2.67,0.0000,0.0000
2025-01-20T01:00:00Z,2025-01-20T02:00:00Z,AA,1,1,0,0,-5.00,0.0000,0.0000
2025-01-20T01:00:00Z,2025-01-20T02:00:00Z,DL,2,2,0,0,-8.50,0.0000,0.0000
2025-01-20T01:00:00Z,2025-01-20T02:00:00Z,UA,1,1,0,0,67.00,0.0000,100.0000
2025-01-20T02:00:00Z,2025-01-20T03:00:00Z,UA,1,1,0,0,-3.00,0.0000,0.0000
2025-01-20T05:00:00Z,2025-01-20T06:00:00Z,AA,103,100,3,0,3.58,2.9126,12.0000
2025-01-20T05:00:00Z,2025-01-20T06:00:00Z,DL,68,68,0,0,14.07,0.0000,11.7647
2025-01-20T05:00:00Z,2025-01-20T06:00:00Z,UA,25,24,1,0,-1.29,4.0000,8.3333
2025-01-20T05:00:00Z,2025-01-20T06:00:00Z,WN,98,98,0,0,2.95,0.0000,7.1429
2025-01-20T06:00:00Z,2025-01-20T07:00:00Z,AA,177,171,6,0,30.79,3.3898,12.2807
2025-01-20T06:00:00Z,2025-01-20T07:00:00Z,DL,182,180,2,0,11.67,1.0989,17.7778
2025-01-20T06:00:00Z,2025-01-20T07:00:00Z,UA,110,104,6,0,7.07,5.4545,13.4615
2025-01-20T06:00:00Z,2025-01-20T07:00:00Z,WN,308,301,7,0,0.69,2.2727,6.3123
2025-01-20T07:00:00Z,2025-01-20T08:00:00Z,AA,207,202,5,0,18.17,2.4155,12.3762
2025-01-20T07:00:00Z,2025-01-20T08:00:00Z,DL,232,221,10,1,9.88,4.3103,19.8198
2025-01-20T07:00:00Z,2025-01-20T08:00:00Z,UA,172,168,4,0,4.41,2.3256,9.5238
2025-01-20T07:00:00Z,2025-01-20T08:00:00Z,WN,213,212,1,0,1.27,0.4695,7.5472
2025-01-20T08:00:00Z,2025-01-20T09:00:00Z,AA,192,186,6,0,8.06,3.1250,12.9032
2025-01-20T08:00:00Z,2025-01-20T09:00:00Z,DL,174,173,1,0,15.99,0.5747,24.2775
2025-01-20T08:00:00Z,2025-01-20T09:00:00Z,UA,180,178,1,1,7.14,0.5556,10.0559
2025-01-20T08:00:00Z,2025-01-20T09:00:00Z,WN,269,267,0,2,7.99,0.0000,15.6134
2025-01-20T09:00:00Z,2025-01-20T10:00:00Z,AA,133,130,3,0,11.10,2.2556,22.3077
2025-01-20T09:00:00Z,2025-01-20T10:00:00Z,DL,126,125,1,0,21.26,0.7937,29.6000
2025-01-20T09:00:00Z,2025-01-20T10:00:00Z,UA,155,152,3,0,9.13,1.9355,22.3684
2025-01-20T09:00:00Z,2025-01-20T10:00:00Z,WN,219,219,0,0,5.98,0.0000,15.9817
2025-01-20T10:00:00Z,2025-01-20T11:00:00Z,AA,137,137,0,0,12.81,0.0000,21.8978
2025-01-20T10:00:00Z,2025-01-20T11:00:00Z,DL,158,158,0,0,20.90,0.0000,32.9114
2025-01-20T10:00:00Z,2025-01-20T11:00:00Z,UA,119,118,1,0,18.42,0.8403,27.9661
2025-01-20T10:00:00Z,2025-01-20T11:00:00Z,WN,230,230,0,0,13.03,0.0000,23.0435
2025-01-20T11:00:00Z,2025-01-20T12:00:00Z,AA,159,159,0,0,14.60,0.0000,27.0440
2025-01-20T11:00:00Z,2025-01-20T12:00:00Z,DL,185,184,1,0,22.96,0.5405,38.0435
2025-01-20T11:00:00Z,2025-01-20T12:00:00Z,UA,120,120,0,0,14.34,0.0000,30.8333
2025-01-20T11:00:00Z,2025-01-20T12:00:00Z,WN,222,222,0,0,16.93,0.0000,30.1802
2025-01-20T12:00:00Z,2025-01-20T13:00:00Z,AA,136,136,0,0,16.18,0.0000,31.6176
2025-01-20T12:00:00Z,2025-01-20T13:00:00Z,DL,176,175,1,0,23.27,0.5682,29.7143
2025-01-20T12:00:00Z,2025-01-20T13:00:00Z,UA,135,135,0,0,10.03,0.0000,24.4444
2025-01-20T12:00:00Z,2025-01-20T13:00:00Z,WN,225,225,0,0,20.19,0.0000,39.5556
2025-01-20T13:00:00Z,2025-01-20T14:00:00Z,AA,133,133,0,0,17.88,0.0000,28.5714
2025-01-20T13:00:00Z,2025-01-20T14:00:00Z,DL,149,149,0,0,26.38,0.0000,31.5436
2025-01-20T13:00:00Z,2025-01-20T14:00:00Z,UA,134,134,0,0,14.11,0.0000,25.3731
2025-01-20T13:00:00Z,2025-01-20T14:00:00Z,WN,244,244,0,0,22.45,0.0000,39.7541
2025-01-20T14:00:00Z,2025-01-20T15:00:00Z,AA,148,148,0,0,18.32,0.0000,30.4054
2025-01-20T14:00:00Z,2025-01-20T15:00:00Z,DL,136,135,1,0,25.41,0.7353,37.0370
2025-01-20T14:00:00Z,2025-01-20T15:00:00Z,UA,116,115,1,0,13.66,0.8621,25.2174
2025-01-20T14:00:00Z,2025-01-20T15:00:00Z,WN,223,221,2,0,24.15,0.8969,47.9638
2025-01-20T15:00:00Z,2025-01-20T16:00:00Z,AA,119,118,1,0,16.25,0.8403,29.6610
2025-01-20T15:00:00Z,2025-01-20T16:00:00Z,DL,185,185,0,0,27.50,0.0000,39.4595
2025-01-20T15:00:00Z,2025-01-20T16:00:00Z,UA,93,90,3,0,22.10,3.2258,30.0000
2025-01-20T15:00:00Z,2025-01-20T16:00:00Z,WN,228,224,4,0,28.38,1.7544,50.8929
2025-01-20T16:00:00Z,2025-01-20T17:00:00Z,AA,142,141,1,0,10.65,0.7042,22.6950
2025-01-20T16:00:00Z,2025-01-20T17:00:00Z,DL,140,140,0,0,18.42,0.0000,34.2857
2025-01-20T16:00:00Z,2025-01-20T17:00:00Z,UA,124,119,5,0,14.75,4.0323,27.7311
2025-01-20T16:00:00Z,2025-01-20T17:00:00Z,WN,224,222,1,1,27.83,0.4464,47.9821
2025-01-20T17:00:00Z,2025-01-20T18:00:00Z,AA,154,150,4,0,23.87,2.5974,32.6667
2025-01-20T17:00:00Z,2025-01-20T18:00:00Z,DL,169,167,2,0,30.65,1.1834,42.5150
2025-01-20T17:00:00Z,2025-01-20T18:00:00Z,UA,150,146,4,0,19.40,2.6667,30.1370
2025-01-20T17:00:00Z,2025-01-20T18:00:00Z,WN,223,222,1,0,33.00,0.4484,53.6036
2025-01-20T18:00:00Z,2025-01-20T19:00:00Z,AA,145,140,5,0,18.54,3.4483,28.5714
2025-01-20T18:00:00Z,2025-01-20T19:00:00Z,DL,162,157,5,0,26.13,3.0864,36.9427
2025-01-20T18:00:00Z,2025-01-20T19:00:00Z,UA,142,138,4,0,15.73,2.8169,26.8116
2025-01-20T18:00:00Z,2025-01-20T19:00:00Z,WN,223,210,13,0,32.88,5.8296,57.1429
2025-01-20T19:00:00Z,2025-01-20T20:00:00Z,AA,111,107,4,0,18.46,3.6036,34.5794
2025-01-20T19:00:00Z,2025-01-20T20:00:00Z,DL,165,159,6,0,30.35,3.6364,41.5094
2025-01-20T19:00:00Z,2025-01-20T20:00:00Z,UA,106,102,4,0,20.03,3.7736,40.1961
2025-01-20T19:00:00Z,2025-01-20T20:00:00Z,WN,267,249,18,0,27.62,6.7416,52.2088
2025-01-20T20:00:00Z,2025-01-20T21:00:00Z,AA,87,82,5,0,29.07,5.7471,29.2683
2025-01-20T20:00:00Z,2025-01-20T21:00:00Z,DL,100,96,4,0,35.08,4.0000,44.7917
2025-01-20T20:00:00Z,2025-01-20T21:00:00Z,UA,84,75,9,0,15.88,10.7143,34.6667
2025-01-20T20:00:00Z,2025-01-20T21:00:00Z,WN,180,168,12,0,33.78,6.6667,53.5714
2025-01-20T21:00:00Z,2025-01-20T22:00:00Z,AA,81,76,5,0,29.30,6.1728,32.8947
2025-01-20T21:00:00Z,2025-01-20T22:00:00Z,DL,93,90,3,0,39.43,3.2258,32.2222
2025-01-20T21:00:00Z,2025-01-20T22:00:00Z,UA,33,30,2,1,17.26,6.0606,35.4839
2025-01-20T21:00:00Z,2025-01-20T22:00:00Z,WN,150,131,19,0,32.95,12.6667,58.7786
2025-01-20T22:00:00Z,2025-01-20T23:00:00Z,AA,57,56,1,0,28.46,1.7544,21.4286
2025-01-20T22:00:00Z,2025-01-20T23:00:00Z,DL,92,88,4,0,19.44,4.3478,20.4545
2025-01-20T22:00:00Z,2025-01-20T23:00:00Z,UA,24,22,2,0,18.73,8.3333,40.9091
2025-01-20T22:00:00Z,2025-01-20T23:00:00Z,WN,3,3,0,0,16.00,0.0000,33.3333
2025-01-20T23:00:00Z,2025-01-21T00:00:00Z,AA,21,21,0,0,29.90,0.0000,14.2857
2025-01-20T23:00:00Z,2025-01-21T00:00:00Z,DL,27,27,0,0,4.67,0.0000,22.2222
2025-01-20T23:00:00Z,2025-01-21T00:00:00Z,UA,33,32,1,0,4.78,3.0303,12.5000
2025-01-21T00:00:00Z,2025-01-21T01:00:00Z,AA,5,5,0,0,-3.60,0.0000,0.0000
2025-01-21T00:00:00Z,2025-01-21T01:00:00Z,DL,4,4,0,0,-5.25,0.0000,0.0000
2025-01-21T00:00:00Z,2025-01-21T01:00:00Z,UA,3,1,2,0,80.00,66.6667,100.0000
2025-01-21T01:00:00Z,2025-01-21T02:00:00Z,DL,2,2,0,0,58.00,0.0000,50.0000
2025-01-21T01:00:00Z,2025-01-21T02:00:00Z,UA,1,1,0,0,6.00,0.0000,0.0000
2025-01-21T02:00:00Z,2025-01-21T03:00:00Z,UA,1,1,0,0,-8.00,0.0000,0.0000
2025-01-21T05:00:00Z,2025-01-21T06:00:00Z,AA,82,77,5,0,1.34,6.0976,9.0909
2025-01-21T05:00:00Z,2025-01-21T06:00:00Z,DL,68,61,7,0,7.75,10.2941,13.1148
2025-01-21T05:00:00Z,2025-01-21T06:00:00Z,UA,23,16,7,0,-5.88,30.4348,0.0000
2025-01-21T05:00:00Z,2025-01-21T06:00:00Z,WN,31,29,2,0,-2.41,6.4516,0.0000
2025-01-21T06:00:00Z,2025-01-21T07:00:00Z,AA,170,158,12,0,1.77,7.0588,6.9620
2025-01-21T06:00:00Z,2025-01-21T07:00:00Z,DL,181,169,11,1,20.30,6.0773,15.2941
2025-01-21T06:00:00Z,2025-01-21T07:00:00Z,UA,111,85,26,0,-2.21,23.4234,7.0588
2025-01-21T06:00:00Z,2025-01-21T07:00:00Z,WN,222,181,41,0,0.08,18.4685,3.8674
2025-01-21T07:00:00Z,2025-01-21T08:00:00Z,AA,161,152,9,0,2.48,5.5901,7.8947
2025-01-21T07:00:00Z,2025-01-21T08:00:00Z,DL,229,219,10,0,10.37,4.3668,18.2648
2025-01-21T07:00:00Z,2025-01-21T08:00:00Z,UA,151,107,44,0,3.42,29.1391,7.4766
2025-01-21T07:00:00Z,2025-01-21T08:00:00Z,WN,189,168,21,0,4.51,11.1111,11.9048
2025-01-21T08:00:00Z,2025-01-21T09:00:00Z,AA,187,180,7,0,4.78,3.7433,11.1111
2025-01-21T08:00:00Z,2025-01-21T09:00:00Z,DL,174,161,12,1,10.74,6.8966,15.4321
2025-01-21T08:00:00Z,2025-01-21T09:00:00Z,UA,179,155,24,0,4.60,13.4078,11.6129
2025-01-21T08:00:00Z,2025-01-21T09:00:00Z,WN,251,216,34,1,7.66,13.5458,14.7465
2025-01-21T09:00:00Z,2025-01-21T10:00:00Z,AA,129,121,8,0,5.49,6.2016,10.7438
2025-01-21T09:00:00Z,2025-01-21T10:00:00Z,DL,122,119,2,1,13.97,1.6393,25.0000
2025-01-21T09:00:00Z,2025-01-21T10:00:00Z,UA,142,108,34,0,5.60,23.9437,12.0370
2025-01-21T09:00:00Z,2025-01-21T10:00:00Z,WN,237,212,25,0,9.18,10.5485,16.9811
2025-01-21T10:00:00Z,2025-01-21T11:00:00Z,AA,131,127,4,0,10.58,3.0534,20.4724
2025-01-21T10:00:00Z,2025-01-21T11:00:00Z,DL,148,140,8,0,16.26,5.4054,27.8571
2025-01-21T10:00:00Z,2025-01-21T11:00:00Z,UA,115,101,14,0,3.01,12.1739,10.8911
2025-01-21T10:00:00Z,2025-01-21T11:00:00Z,WN,205,185,20,0,10.17,9.7561,22.7027
2025-01-21T11:00:00Z,2025-01-21T12:00:00Z,AA,146,140,5,1,16.13,3.4247,12.7660
2025-01-21T11:00:00Z,2025-01-21T12:00:00Z,DL,175,165,10,0,17.93,5.7143,29.0909
2025-01-21T11:00:00Z,2025-01-21T12:00:00Z,UA,119,100,19,0,3.60,15.9664,11.0000
2025-01-21T11:00:00Z,2025-01-21T12:00:00Z,WN,268,237,31,0,8.33,11.5672,17.7215
2025-01-21T12:00:00Z,2025-01-21T13:00:00Z,AA,130,126,4,0,5.23,3.0769,15.0794
2025-01-21T12:00:00Z,2025-01-21T13:00:00Z,DL,168,160,8,0,17.28,4.7619,30.0000
2025-01-21T12:00:00Z,2025-01-21T13:00:00Z,UA,132,92,40,0,8.41,30.3030,15.2174
2025-01-21T12:00:00Z,2025-01-21T13:00:00Z,WN,188,170,18,0,8.52,9.5745,18.8235
2025-01-21T13:00:00Z,2025-01-21T14:00:00Z,AA,126,121,5,0,15.58,3.9683,14.0496
2025-01-21T13:00:00Z,2025-01-21T14:00:00Z,DL,142,133,9,0,13.62,6.3380,24.8120
2025-01-21T13:00:00Z,2025-01-21T14:00:00Z,UA,126,108,18,0,6.24,14.2857,13.8889
2025-01-21T13:00:00Z,2025-01-21T14:00:00Z,WN,244,219,25,0,8.14,10.2459,18.2648
2025-01-21T14:00:00Z,2025-01-21T15:00:00Z,AA,131,124,7,0,9.94,5.3435,17.7419
2025-01-21T14:00:00Z,2025-01-21T15:00:00Z,DL,119,112,6,1,12.81,5.0420,24.7788
2025-01-21T14:00:00Z,2025-01-21T15:00:00Z,UA,117,85,32,0,4.35,27.3504,12.9412
2025-01-21T14:00:00Z,2025-01-21T15:00:00Z,WN,223,194,29,0,8.76,13.0045,17.0103
2025-01-21T15:00:00Z,2025-01-21T16:00:00Z,AA,116,112,4,0,5.95,3.4483,13.3929
2025-01-21T15:00:00Z,2025-01-21T16:00:00Z,DL,177,168,9,0,36.52,5.0847,35.7143
2025-01-21T15:00:00Z,2025-01-21T16:00:00Z,UA,81,68,13,0,7.19,16.0494,20.5882
2025-01-21T15:00:00Z,2025-01-21T16:00:00Z,WN,235,214,21,0,7.10,8.9362,19.6262
