ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-01-15T00:00:00Z,WN,8,246,-11.00,-6.00,-4.00,-0.90,4.57,97.00
2025-01-15T00:00:00Z,WN,9,235,-11.00,-5.71,-3.36,-0.84,8.70,107.00
2025-01-15T00:00:00Z,WN,10,201,-13.00,-5.59,-3.22,-0.26,5.16,118.00
2025-01-15T00:00:00Z,WN,11,265,-13.00,-5.59,-3.46,-0.23,7.80,246.00
2025-01-15T00:00:00Z,WN,12,182,-12.00,-5.80,-3.24,1.53,9.80,192.00
2025-01-15T00:00:00Z,WN,13,242,-13.00,-6.03,-3.23,0.77,13.56,128.00
2025-01-15T00:00:00Z,WN,14,220,-11.00,-5.91,-3.40,-0.50,6.34,222.00
2025-01-15T00:00:00Z,WN,15,231,-14.00,-6.40,-4.11,-0.64,8.43,104.00
2025-01-15T00:00:00Z,WN,16,208,-14.00,-6.06,-2.50,1.58,10.43,168.00
2025-01-15T00:00:00Z,WN,17,195,-15.00,-6.22,-2.80,1.59,11.63,101.00
2025-01-15T00:00:00Z,WN,18,262,-15.00,-6.08,-3.67,1.43,10.29,66.00
2025-01-15T00:00:00Z,WN,19,120,-16.00,-7.00,-4.64,-1.00,5.50,153.00
2025-01-15T00:00:00Z,WN,20,167,-13.00,-6.58,-4.26,-1.19,5.87,96.00
2025-01-15T00:00:00Z,WN,21,15,-12.00,-8.00,-3.00,-1.00,7.00,18.00
2025-01-16T00:00:00Z,AA,0,7,-15.00,-10.00,-3.00,-3.00,0.00,0.00
2025-01-16T00:00:00Z,AA,5,103,-14.00,-7.14,-4.71,-2.09,0.00,495.00
2025-01-16T00:00:00Z,AA,6,174,-15.00,-7.60,-4.55,-2.20,2.55,473.00
2025-01-16T00:00:00Z,AA,7,207,-14.00,-7.00,-4.09,-0.14,9.58,393.00
2025-01-16T00:00:00Z,AA,8,188,-16.00,-6.00,-4.18,-1.46,2.13,290.00
2025-01-16T00:00:00Z,AA,9,131,-11.00,-6.00,-4.02,0.27,17.88,132.00
2025-01-16T00:00:00Z,AA,10,137,-12.00,-5.92,-2.69,1.45,15.80,140.00
2025-01-16T00:00:00Z,AA,11,159,-12.00,-5.84,-2.35,2.95,14.93,256.00
2025-01-16T00:00:00Z,AA,12,132,-16.00,-5.95,-2.83,3.92,12.90,197.00
2025-01-16T00:00:00Z,AA,13,140,-11.00,-5.70,-2.81,1.98,20.63,1098.00
2025-01-16T00:00:00Z,AA,14,158,-16.00,-5.38,-2.71,4.00,38.44,217.00
2025-01-16T00:00:00Z,AA,15,115,-12.00,-5.69,-2.32,4.88,38.13,175.00
2025-01-16T00:00:00Z,AA,16,154,-15.00,-4.73,-1.94,4.60,33.28,252.00
2025-01-16T00:00:00Z,AA,17,157,-14.00,-4.18,-1.06,11.53,42.47,147.00
2025-01-16T00:00:00Z,AA,18,168,-13.00,-4.29,-0.96,10.89,39.21,1000.00
2025-01-16T00:00:00Z,AA,19,147,-12.00,-4.85,-1.67,10.13,31.89,991.00
2025-01-16T00:00:00Z,AA,20,121,-16.00,-3.86,0.24,19.35,58.13,675.00
2025-01-16T00:00:00Z,AA,21,82,-17.00,-5.22,-3.00,5.44,23.00,128.00
2025-01-16T00:00:00Z,AA,22,89,-14.00,-4.81,-0.80,10.89,30.00,1447.00
2025-01-16T00:00:00Z,AA,23,27,-9.00,-6.00,-3.00,8.00,16.00,55.00
2025-01-16T00:00:00Z,DL,0,1,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00
2025-01-16T00:00:00Z,DL,1,2,-5.00,-5.00,-4.00,-4.00,-4.00,-4.00
2025-01-16T00:00:00Z,DL,5,65,-15.00,-8.00,-5.67,-2.00,3.00,246.00
2025-01-16T00:00:00Z,DL,6,180,-18.00,-8.04,-4.74,-1.01,5.57,72.00
2025-01-16T00:00:00Z,DL,7,227,-17.00,-6.51,-3.29,-0.07,10.05,125.00
2025-01-16T00:00:00Z,DL,8,160,-20.00,-6.91,-4.03,-1.03,5.57,186.00
2025-01-16T00:00:00Z,DL,9,127,-15.00,-6.03,-4.02,0.12,14.65,105.00
2025-01-16T00:00:00Z,DL,10,146,-16.00,-6.38,-3.60,2.76,16.58,102.00
2025-01-16T00:00:00Z,DL,11,182,-17.00,-6.00,-3.59,1.88,17.30,496.00
2025-01-16T00:00:00Z,DL,12,161,-20.00,-6.63,-3.39,2.24,13.80,103.00
2025-01-16T00:00:00Z,DL,13,140,-18.00,-7.00,-3.70,0.57,20.80,90.00
2025-01-16T00:00:00Z,DL,14,125,-16.00,-5.66,-2.12,2.82,25.50,237.00
2025-01-16T00:00:00Z,DL,15,173,-18.00,-5.81,-2.04,5.40,47.02,1070.00
2025-01-16T00:00:00Z,DL,16,118,-14.00,-5.56,-0.74,11.57,36.50,203.00
2025-01-16T00:00:00Z,DL,17,166,-15.00,-6.67,-2.86,4.39,21.57,188.00
2025-01-16T00:00:00Z,DL,18,148,-17.00,-6.74,-2.28,7.26,24.80,218.00
2025-01-16T00:00:00Z,DL,19,133,-22.00,-5.35,-1.70,11.77,49.55,143.00
2025-01-16T00:00:00Z,DL,20,68,-13.00,-5.50,-1.67,11.00,41.00,233.00
2025-01-16T00:00:00Z,DL,21,84,-15.00,-6.00,-3.00,5.00,23.00,91.00
2025-01-16T00:00:00Z,DL,22,84,-19.00,-6.00,-3.63,0.33,8.00,134.00
2025-01-16T00:00:00Z,DL,23,24,-16.00,-7.00,-3.00,2.00,12.00,69.00
2025-01-16T00:00:00Z,UA,0,3,-12.00,-12.00,-3.00,10.00,10.00,10.00
2025-01-16T00:00:00Z,UA,1,1,8.00,8.00,8.00,8.00,8.00,8.00
2025-01-16T00:00:00Z,UA,2,1,-14.00,-14.00,-14.00,-14.00,-14.00,-14.00
2025-01-16T00:00:00Z,UA,5,25,-13.00,-7.00,-5.00,-3.00,-2.00,19.00
2025-01-16T00:00:00Z,UA,6,113,-15.00,-8.72,-5.58,-1.88,3.93,224.00
2025-01-16T00:00:00Z,UA,7,170,-13.00,-7.24,-4.86,-2.63,1.71,264.00
2025-01-16T00:00:00Z,UA,8,179,-12.00,-6.91,-3.97,-1.14,5.10,152.00
2025-01-16T00:00:00Z,UA,9,152,-15.00,-6.58,-3.96,-0.90,8.31,186.00
2025-01-16T00:00:00Z,UA,10,119,-20.00,-6.76,-3.39,-0.00,12.20,131.00
2025-01-16T00:00:00Z,UA,11,120,-11.00,-5.33,-2.79,2.05,17.00,455.00
2025-01-16T00:00:00Z,UA,12,135,-22.00,-6.81,-4.31,-0.02,9.25,259.00
2025-01-16T00:00:00Z,UA,13,133,-15.00,-7.52,-4.05,2.17,17.88,195.00
2025-01-16T00:00:00Z,UA,14,117,-16.00,-6.00,-2.92,1.67,30.92,170.00
2025-01-16T00:00:00Z,UA,15,93,-15.00,-6.47,-3.56,1.17,15.00,263.00
2025-01-16T00:00:00Z,UA,16,124,-13.00,-5.64,-2.78,1.26,16.15,343.00
2025-01-16T00:00:00Z,UA,17,146,-16.00,-5.97,-2.93,0.77,11.27,282.00
2025-01-16T00:00:00Z,UA,18,140,-50.00,-5.22,-1.47,4.88,26.10,317.00
2025-01-16T00:00:00Z,UA,19,104,-15.00,-6.00,-3.06,3.00,18.00,189.00
2025-01-16T00:00:00Z,UA,20,82,-17.00,-6.44,-3.00,5.33,20.00,112.00
2025-01-16T00:00:00Z,UA,21,32,-12.00,-7.00,-4.00,-1.00,95.00,202.00
2025-01-16T00:00:00Z,UA,22,25,-13.00,-7.00,-4.00,0.00,6.00,23.00
2025-01-16T00:00:00Z,UA,23,30,-13.00,-7.00,-3.00,1.00,17.00,67.00
2025-01-16T00:00:00Z,WN,5,97,-10.00,-5.94,-3.68,-1.00,6.00,100.00
2025-01-16T00:00:00Z,WN,6,308,-13.00,-6.00,-3.94,-1.41,1.08,102.00
2025-01-16T00:00:00Z,WN,7,212,-12.00,-6.00,-3.94,-1.35,1.38,291.00
2025-01-16T00:00:00Z,WN,8,267,-11.00,-5.03,-2.86,0.27,5.96,175.00
2025-01-16T00:00:00Z,WN,9,216,-12.00,-4.99,-2.71,0.23,7.82,106.00
2025-01-16T00:00:00Z,WN,10,230,-13.00,-5.40,-2.87,0.09,5.25,241.00
2025-01-16T00:00:00Z,WN,11,220,-15.00,-5.00,-2.33,1.00,12.72,277.00
2025-01-16T00:00:00Z,WN,12,222,-13.00,-5.23,-3.00,0.96,7.71,230.00
2025-01-16T00:00:00Z,WN,13,243,-13.00,-5.00,-1.73,4.40,15.08,156.00
2025-01-16T00:00:00Z,WN,14,222,-11.00,-4.53,-1.22,2.01,13.39,205.00
2025-01-16T00:00:00Z,WN,15,227,-15.00,-4.39,-0.60,4.86,14.30,262.00
2025-01-16T00:00:00Z,WN,16,223,-13.00,-4.74,-0.44,6.26,24.15,348.00
2025-01-16T00:00:00Z,WN,17,221,-10.00,-4.55,-0.96,5.16,14.22,219.00
2025-01-16T00:00:00Z,WN,18,223,-15.00,-4.37,-1.08,7.50,26.01,138.00
2025-01-16T00:00:00Z,WN,19,267,-14.00,-4.43,-0.99,6.19,21.87,173.00
2025-01-16T00:00:00Z,WN,20,180,-13.00,-6.08,-2.89,5.71,25.60,243.00
2025-01-16T00:00:00Z,WN,21,149,-13.00,-5.45,-1.00,8.29,33.62,131.00
2025-01-16T00:00:00Z,WN,22,3,-7.00,-7.00,-4.00,1.00,1.00,1.00
2025-01-17T00:00:00Z,AA,0,8,-10.00,-4.00,-2.00,28.00,559.00,559.00
2025-01-17T00:00:00Z,AA,1,1,-6.00,-6.00,-6.00,-6.00,-6.00,-6.00
2025-01-17T00:00:00Z,AA,5,103,-14.00,-6.28,-3.42,-0.59,6.00,899.00
2025-01-17T00:00:00Z,AA,6,178,-11.00,-5.10,-3.07,-0.49,9.14,559.00
2025-01-17T00:00:00Z,AA,7,208,-13.00,-6.00,-3.07,-0.13,10.38,1493.00
2025-01-17T00:00:00Z,AA,8,191,-11.00,-5.34,-3.17,-0.56,14.89,159.00
2025-01-17T00:00:00Z,AA,9,133,-9.00,-4.86,-2.41,0.82,12.03,361.00
2025-01-17T00:00:00Z,AA,10,137,-10.00,-5.00,-2.36,2.12,17.92,126.00
2025-01-17T00:00:00Z,AA,11,158,-10.00,-4.00,-0.71,6.29,35.16,182.00
2025-01-17T00:00:00Z,AA,12,137,-13.00,-4.41,-0.91,12.97,31.65,218.00
2025-01-17T00:00:00Z,AA,13,135,-10.00,-4.92,-1.94,8.67,44.25,191.00
2025-01-17T00:00:00Z,AA,14,150,-12.00,-4.00,-1.73,6.63,27.97,123.00
2025-01-17T00:00:00Z,AA,15,117,-14.00,-4.00,-1.14,16.76,62.32,555.00
2025-01-17T00:00:00Z,AA,16,141,-16.00,-5.00,-1.77,3.62,24.53,281.00
2025-01-17T00:00:00Z,AA,17,155,-11.00,-5.29,-2.04,2.92,21.33,118.00
2025-01-17T00:00:00Z,AA,18,147,-15.00,-4.49,-1.67,12.56,35.31,241.00
2025-01-17T00:00:00Z,AA,19,111,-12.00,-4.87,-1.58,12.36,34.03,1613.00
2025-01-17T00:00:00Z,AA,20,84,-11.00,-5.00,-3.00,1.67,17.00,52.00
2025-01-17T00:00:00Z,AA,21,83,-12.00,-2.92,3.78,19.92,42.00,131.00
2025-01-17T00:00:00Z,AA,22,55,-18.00,-6.00,-3.00,1.88,13.00,62.00
2025-01-17T00:00:00Z,AA,23,21,-9.00,-5.00,-3.00,4.00,16.00,588.00
2025-01-17T00:00:00Z,DL,0,2,-11.00,-11.00,-10.00,-10.00,-10.00,-10.00
2025-01-17T00:00:00Z,DL,1,2,-9.00,-9.00,27.00,27.00,27.00,27.00
2025-01-17T00:00:00Z,DL,5,66,-15.00,-5.88,-3.56,0.00,7.00,409.00
2025-01-17T00:00:00Z,DL,6,180,-16.00,-6.63,-3.98,-1.24,3.61,169.00
2025-01-17T00:00:00Z,DL,7,227,-14.00,-5.19,-2.60,2.32,11.38,389.00
2025-01-17T00:00:00Z,DL,8,164,-13.00,-6.00,-3.48,0.33,11.04,211.00
2025-01-17T00:00:00Z,DL,9,127,-15.00,-6.00,-3.08,-0.08,8.15,68.00
2025-01-17T00:00:00Z,DL,10,149,-16.00,-5.85,-3.22,2.85,24.49,186.00
2025-01-17T00:00:00Z,DL,11,182,-15.00,-5.80,-3.32,1.54,11.92,131.00
2025-01-17T00:00:00Z,DL,12,160,-16.00,-6.38,-2.77,3.86,22.70,86.00
2025-01-17T00:00:00Z,DL,13,137,-20.00,-6.98,-4.86,0.28,19.47,185.00
2025-01-17T00:00:00Z,DL,14,128,-18.00,-5.82,-2.48,5.59,22.00,442.00
2025-01-17T00:00:00Z,DL,15,173,-23.00,-6.17,-2.18,5.90,33.02,173.00
2025-01-17T00:00:00Z,DL,16,119,-19.00,-6.29,-3.67,6.29,29.43,290.00
2025-01-17T00:00:00Z,DL,17,167,-15.00,-6.43,-3.48,3.60,24.33,735.00
2025-01-17T00:00:00Z,DL,18,149,-18.00,-6.75,-2.44,4.54,31.73,226.00
2025-01-17T00:00:00Z,DL,19,129,-20.00,-6.28,-2.33,4.27,19.43,121.00
2025-01-17T00:00:00Z,DL,20,71,-13.00,-6.00,-2.67,6.13,28.00,71.00
2025-01-17T00:00:00Z,DL,21,85,-13.00,-7.00,-3.78,3.83,21.00,105.00
2025-01-17T00:00:00Z,DL,22,87,-17.00,-6.00,-3.20,0.58,11.00,61.00
2025-01-17T00:00:00Z,DL,23,24,-14.00,-8.00,-1.00,4.00,14.00,26.00
2025-01-17T00:00:00Z,UA,0,3,-6.00,-6.00,3.00,18.00,18.00,18.00
2025-01-17T00:00:00Z,UA,1,1,5.00,5.00,5.00,5.00,5.00,5.00
2025-01-17T00:00:00Z,UA,2,1,-10.00,-10.00,-10.00,-10.00,-10.00,-10.00
2025-01-17T00:00:00Z,UA,5,25,-9.00,-7.00,-6.00,-1.00,4.00,5.00
2025-01-17T00:00:00Z,UA,6,111,-13.00,-7.00,-4.96,-1.33,3.13,26.00
2025-01-17T00:00:00Z,UA,7,171,-13.00,-6.65,-4.22,-1.29,2.42,754.00
2025-01-17T00:00:00Z,UA,8,181,-14.00,-6.00,-4.12,-1.11,4.54,143.00
2025-01-17T00:00:00Z,UA,9,155,-11.00,-5.82,-3.93,-1.00,6.00,219.00
2025-01-17T00:00:00Z,UA,10,117,-12.00,-5.70,-3.43,-0.28,6.97,47.00
2025-01-17T00:00:00Z,UA,11,119,-14.00,-6.51,-4.12,-0.08,7.33,175.00
2025-01-17T00:00:00Z,UA,12,134,-20.00,-5.97,-3.38,-0.67,9.35,236.00
2025-01-17T00:00:00Z,UA,13,133,-15.00,-6.86,-3.02,0.47,14.40,289.00
2025-01-17T00:00:00Z,UA,14,117,-16.00,-6.00,-3.90,-1.00,11.45,128.00
2025-01-17T00:00:00Z,UA,15,92,-12.00,-6.17,-3.14,1.83,16.00,130.00
2025-01-17T00:00:00Z,UA,16,124,-18.00,-6.03,-3.04,2.80,24.75,313.00
2025-01-17T00:00:00Z,UA,17,147,-14.00,-5.24,-2.89,3.02,18.42,162.00
2025-01-17T00:00:00Z,UA,18,141,-35.00,-5.10,-2.34,2.44,15.97,131.00
2025-01-17T00:00:00Z,UA,19,102,-15.00,-5.00,-2.00,4.97,23.80,164.00
2025-01-17T00:00:00Z,UA,20,83,-15.00,-5.00,-0.81,9.42,28.00,169.00
2025-01-17T00:00:00Z,UA,21,30,-12.00,-6.00,-3.00,-1.00,7.00,18.00
2025-01-17T00:00:00Z,UA,22,25,-12.00,-6.00,-1.00,4.00,15.00,58.00
2025-01-17T00:00:00Z,UA,23,30,-13.00,-7.00,-2.00,4.00,25.00,60.00
2025-01-17T00:00:00Z,WN,5,98,-10.00,-4.44,-2.10,-0.56,4.00,27.00
2025-01-17T00:00:00Z,WN,6,308,-13.00,-5.00,-2.88,0.00,4.48,83.00
2025-01-17T00:00:00Z,WN,7,213,-14.00,-4.99,-2.48,-0.13,3.69,412.00
2025-01-17T00:00:00Z,WN,8,267,-13.00,-4.57,-2.36,0.34,4.97,111.00
2025-01-17T00:00:00Z,WN,9,217,-12.00,-3.97,-1.58,1.38,9.81,86.00
2025-01-17T00:00:00Z,WN,10,231,-12.00,-4.13,-1.56,1.83,8.97,118.00
2025-01-17T00:00:00Z,WN,11,222,-13.00,-4.46,-1.64,2.95,15.26,82.00
2025-01-17T00:00:00Z,WN,12,224,-13.00,-3.82,-0.77,4.30,17.22,267.00
2025-01-17T00:00:00Z,WN,13,243,-11.00,-3.69,-0.48,4.78,15.34,165.00
2025-01-17T00:00:00Z,WN,14,223,-15.00,-3.59,-0.66,5.16,15.57,93.00
2025-01-17T00:00:00Z,WN,15,227,-11.00,-3.39,0.22,8.36,20.96,159.00
2025-01-17T00:00:00Z,WN,16,223,-12.00,-3.95,-0.42,7.37,22.45,98.00
2025-01-17T00:00:00Z,WN,17,226,-14.00,-3.79,-0.62,5.70,18.52,112.00
2025-01-17T00:00:00Z,WN,18,223,-15.00,-4.49,-0.37,8.66,22.98,88.00
2025-01-17T00:00:00Z,WN,19,266,-13.00,-5.04,-2.01,2.68,14.35,132.00
2025-01-17T00:00:00Z,WN,20,180,-15.00,-5.86,-1.72,9.26,21.48,91.00
2025-01-17T00:00:00Z,WN,21,149,-16.00,-5.80,-1.33,5.53,23.09,97.00
2025-01-17T00:00:00Z,WN,22,3,-8.00,-8.00,-7.00,-2.00,-2.00,-2.00
2025-01-18T00:00:00Z,AA,0,5,-8.00,-7.00,1.00,3.00,6.00,6.00
2025-01-18T00:00:00Z,AA,5,81,-11.00,-5.25,-3.34,-0.72,2.00,230.00
2025-01-18T00:00:00Z,AA,6,165,-13.00,-5.14,-3.88,-1.56,4.67,358.00
2025-01-18T00:00:00Z,AA,7,148,-12.00,-5.96,-3.16,-0.65,7.70,232.00
2025-01-18T00:00:00Z,AA,8,176,-12.00,-5.40,-3.37,-0.89,9.05,226.00
2025-01-18T00:00:00Z,AA,9,123,-14.00,-4.58,-2.29,1.40,16.53,185.00
2025-01-18T00:00:00Z,AA,10,119,-10.00,-5.19,-2.24,1.46,11.60,129.00
2025-01-18T00:00:00Z,AA,11,132,-15.00,-4.94,-2.09,2.06,26.10,199.00
2025-01-18T00:00:00Z,AA,12,114,-16.00,-5.00,-1.83,3.00,23.75,204.00
2025-01-18T00:00:00Z,AA,13,113,-14.00,-5.83,-2.85,0.25,19.95,150.00
2025-01-18T00:00:00Z,AA,14,121,-17.00,-5.93,-3.43,0.52,17.38,70.00
2025-01-18T00:00:00Z,AA,15,103,-15.00,-6.00,-2.68,4.08,18.00,120.00
2025-01-18T00:00:00Z,AA,16,118,-17.00,-6.00,-3.31,1.37,13.70,180.00
2025-01-18T00:00:00Z,AA,17,137,-14.00,-6.68,-3.51,3.23,16.97,214.00
2025-01-18T00:00:00Z,AA,18,131,-15.00,-5.76,-3.14,1.24,19.00,88.00
2025-01-18T00:00:00Z,AA,19,94,-15.00,-5.14,-0.98,4.71,21.00,77.00
2025-01-18T00:00:00Z,AA,20,65,-20.00,-5.00,-2.67,4.94,15.00,684.00
2025-01-18T00:00:00Z,AA,21,73,-10.00,-3.93,-0.84,15.00,34.00,210.00
2025-01-18T00:00:00Z,AA,22,57,-13.00,-6.69,-5.00,-2.00,1.00,432.00
2025-01-18T00:00:00Z,AA,23,17,-11.00,-4.00,-3.00,2.00,8.00,10.00
2025-01-18T00:00:00Z,DL,0,2,-28.00,-28.00,0.00,0.00,0.00,0.00
2025-01-18T00:00:00Z,DL,1,2,-4.00,-4.00,2.00,2.00,2.00,2.00
2025-01-18T00:00:00Z,DL,5,58,-15.00,-6.63,-4.56,-1.00,5.00,1101.00
2025-01-18T00:00:00Z,DL,6,168,-15.00,-7.63,-4.72,-1.15,6.87,86.00
2025-01-18T00:00:00Z,DL,7,197,-12.00,-5.86,-2.94,0.15,11.36,338.00
2025-01-18T00:00:00Z,DL,8,151,-15.00,-5.37,-3.00,-0.39,9.00,159.00
2025-01-18T00:00:00Z,DL,9,117,-12.00,-5.70,-3.00,1.19,14.60,269.00
2025-01-18T00:00:00Z,DL,10,120,-17.00,-7.00,-3.57,0.97,24.50,170.00
2025-01-18T00:00:00Z,DL,11,170,-19.00,-5.33,-2.41,3.26,17.50,180.00
2025-01-18T00:00:00Z,DL,12,143,-18.00,-6.59,-2.46,4.24,23.84,185.00
2025-01-18T00:00:00Z,DL,13,125,-23.00,-6.62,-2.92,4.62,27.88,152.00
2025-01-18T00:00:00Z,DL,14,112,-13.00,-6.82,-3.33,2.83,18.90,169.00
2025-01-18T00:00:00Z,DL,15,142,-18.00,-6.46,-2.95,2.17,15.26,435.00
2025-01-18T00:00:00Z,DL,16,104,-19.00,-7.88,-3.89,3.25,23.00,131.00
2025-01-18T00:00:00Z,DL,17,149,-30.00,-9.18,-4.78,1.41,22.13,180.00
2025-01-18T00:00:00Z,DL,18,98,-19.00,-7.19,-3.20,5.63,23.00,182.00
2025-01-18T00:00:00Z,DL,19,85,-20.00,-7.00,-3.13,3.42,41.00,93.00
2025-01-18T00:00:00Z,DL,20,58,-17.00,-6.25,-3.44,8.00,22.00,65.00
2025-01-18T00:00:00Z,DL,21,63,-16.00,-7.13,-4.00,0.75,18.00,90.00
2025-01-18T00:00:00Z,DL,22,66,-12.00,-5.88,-3.50,5.88,14.00,156.00
2025-01-18T00:00:00Z,DL,23,19,-10.00,-7.00,-4.00,4.00,13.00,24.00
2025-01-18T00:00:00Z,UA,0,3,-10.00,-10.00,-6.00,-6.00,-6.00,-6.00
2025-01-18T00:00:00Z,UA,1,1,9.00,9.00,9.00,9.00,9.00,9.00
2025-01-18T00:00:00Z,UA,2,1,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00
2025-01-18T00:00:00Z,UA,5,24,-11.00,-6.00,-3.00,-1.00,9.00,276.00
2025-01-18T00:00:00Z,UA,6,107,-16.00,-7.58,-5.07,-2.70,3.80,602.00
2025-01-18T00:00:00Z,UA,7,163,-15.00,-6.42,-3.23,0.13,14.47,88.00
2025-01-18T00:00:00Z,UA,8,163,-13.00,-6.00,-3.53,-0.17,11.71,103.00
2025-01-18T00:00:00Z,UA,9,131,-13.00,-5.95,-2.16,2.20,27.43,702.00
2025-01-18T00:00:00Z,UA,10,113,-16.00,-6.18,-2.72,3.07,22.60,452.00
2025-01-18T00:00:00Z,UA,11,108,-13.00,-5.00,-0.33,13.75,29.90,238.00
2025-01-18T00:00:00Z,UA,12,114,-16.00,-7.50,-3.75,0.27,10.55,131.00
2025-01-18T00:00:00Z,UA,13,120,-17.00,-6.03,-0.57,14.57,51.50,229.00
2025-01-18T00:00:00Z,UA,14,108,-16.00,-5.25,-1.50,9.25,36.10,387.00
2025-01-18T00:00:00Z,UA,15,76,-18.00,-5.28,-0.94,8.73,32.00,154.00
2025-01-18T00:00:00Z,UA,16,110,-15.00,-6.89,-1.97,5.31,40.50,362.00
2025-01-18T00:00:00Z,UA,17,129,-16.00,-6.24,-1.00,7.64,30.63,103.00
2025-01-18T00:00:00Z,UA,18,108,-28.00,-5.25,-1.50,8.75,46.60,136.00
2025-01-18T00:00:00Z,UA,19,81,-18.00,-5.00,1.78,16.50,36.00,131.00
2025-01-18T00:00:00Z,UA,20,75,-13.00,-4.97,-1.38,6.60,28.00,183.00
2025-01-18T00:00:00Z,UA,21,23,-10.00,-7.00,-2.00,12.00,22.00,41.00
2025-01-18T00:00:00Z,UA,22,23,-15.00,-7.00,-5.00,0.00,11.00,63.00
2025-01-18T00:00:00Z,UA,23,26,-10.00,-6.00,-5.00,0.00,25.00,185.00
2025-01-18T00:00:00Z,WN,5,58,-10.00,-6.00,-3.94,-1.13,6.00,13.00
2025-01-18T00:00:00Z,WN,6,191,-13.00,-5.11,-3.10,-0.40,3.97,220.00
2025-01-18T00:00:00Z,WN,7,201,-10.00,-5.00,-3.27,-0.74,4.81,174.00
2025-01-18T00:00:00Z,WN,8,230,-12.00,-5.07,-2.84,0.12,7.75,97.00
2025-01-18T00:00:00Z,WN,9,219,-11.00,-4.86,-1.92,1.57,11.96,120.00
2025-01-18T00:00:00Z,WN,10,210,-11.00,-4.11,-1.49,4.78,14.86,157.00
2025-01-18T00:00:00Z,WN,11,224,-10.00,-4.57,-1.36,6.10,15.88,170.00
2025-01-18T00:00:00Z,WN,12,193,-13.00,-4.21,-1.15,6.75,18.07,118.00
2025-01-18T00:00:00Z,WN,13,193,-12.00,-4.12,-0.49,6.68,19.80,172.00
2025-01-18T00:00:00Z,WN,14,233,-13.00,-4.43,-0.48,5.62,22.32,169.00
2025-01-18T00:00:00Z,WN,15,178,-16.00,-4.83,-1.24,7.01,18.10,309.00
2025-01-18T00:00:00Z,WN,16,182,-15.00,-5.11,-1.27,8.07,21.23,135.00
2025-01-18T00:00:00Z,WN,17,170,-13.00,-5.05,-0.53,11.19,31.93,153.00
2025-01-18T00:00:00Z,WN,18,136,-15.00,-5.73,-1.66,4.33,17.25,106.00
2025-01-18T00:00:00Z,WN,19,66,-15.00,-4.75,-0.17,8.13,20.00,50.00
2025-01-18T00:00:00Z,WN,20,33,-7.00,-3.00,-1.00,13.00,22.00,138.00
2025-01-18T00:00:00Z,WN,21,3,-7.00,-7.00,-4.00,46.00,46.00,46.00
2025-01-19T00:00:00Z,AA,0,5,-4.00,-4.00,-4.00,-2.00,7.00,7.00
2025-01-19T00:00:00Z,AA,5,74,-12.00,-7.40,-4.00,-2.60,0.00,119.00
2025-01-19T00:00:00Z,AA,6,158,-13.00,-7.23,-4.81,-2.00,4.08,830.00
2025-01-19T00:00:00Z,AA,7,160,-13.00,-7.56,-4.70,-1.21,10.53,398.00
2025-01-19T00:00:00Z,AA,8,179,-13.00,-6.00,-3.03,0.86,18.60,500.00
2025-01-19T00:00:00Z,AA,9,125,-14.00,-5.82,-2.78,0.51,30.00,358.00
2025-01-19T00:00:00Z,AA,10,129,-12.00,-4.02,-1.19,9.28,40.03,507.00
2025-01-19T00:00:00Z,AA,11,150,-12.00,-5.51,-2.50,2.57,20.90,355.00
2025-01-19T00:00:00Z,AA,12,124,-18.00,-4.03,-0.82,9.34,29.40,294.00
2025-01-19T00:00:00Z,AA,13,139,-15.00,-5.12,-2.27,8.00,30.28,438.00
2025-01-19T00:00:00Z,AA,14,152,-16.00,-3.87,-0.73,20.01,70.19,338.00
2025-01-19T00:00:00Z,AA,15,110,-13.00,-3.67,-0.11,19.91,48.50,158.00
2025-01-19T00:00:00Z,AA,16,148,-13.00,-4.78,-0.84,15.41,54.67,430.00
2025-01-19T00:00:00Z,AA,17,146,-12.00,-3.77,3.24,27.27,50.84,945.00
2025-01-19T00:00:00Z,AA,18,147,-12.00,-2.73,5.44,37.81,85.20,1011.00
2025-01-19T00:00:00Z,AA,19,123,-15.00,-4.67,2.04,32.60,71.23,571.00
2025-01-19T00:00:00Z,AA,20,112,-12.00,-1.96,10.39,33.30,52.40,712.00
2025-01-19T00:00:00Z,AA,21,78,-8.00,-2.67,5.13,30.00,60.00,127.00
2025-01-19T00:00:00Z,AA,22,79,-9.00,-5.00,-1.78,13.63,58.00,126.00
2025-01-19T00:00:00Z,AA,23,26,-10.00,-6.00,-2.00,3.00,45.00,105.00
2025-01-19T00:00:00Z,DL,0,1,-9.00,-9.00,-9.00,-9.00,-9.00,-9.00
2025-01-19T00:00:00Z,DL,1,2,-8.00,-8.00,-3.00,-3.00,-3.00,-3.00
2025-01-19T00:00:00Z,DL,5,59,-17.00,-8.00,-4.67,0.00,12.00,162.00
2025-01-19T00:00:00Z,DL,6,162,-17.00,-7.69,-4.28,-0.91,11.25,180.00
2025-01-19T00:00:00Z,DL,7,196,-17.00,-7.10,-3.76,-0.03,10.74,894.00
2025-01-19T00:00:00Z,DL,8,160,-14.00,-7.06,-3.76,-0.62,11.13,162.00
