window_type,scope,airline,hour,metric,wm15_mean,wm100_mean,adaptive_mean,abs_diff_wm100_minus_wm15,pct_diff_wm100_vs_wm15,abs_diff_adaptive_minus_wm15,pct_diff_adaptive_vs_wm15,wm15_non_null_values,wm100_non_null_values,adaptive_non_null_values
1day,airline_hour,WN,15,min,-12.184874,-12.184874,-12.184874,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,15,p25,-3.034706,-3.034706,-3.034706,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,15,p50,3.091429,3.091429,3.091429,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,15,p75,17.214202,17.214202,17.214202,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,15,p90,44.763109,44.763109,44.763109,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,15,max,222.638655,222.638655,222.638655,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,16,min,-12.235294,-12.235294,-12.235294,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,16,p25,-3.04521,-3.04521,-3.04521,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,16,p50,3.128319,3.128319,3.128319,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,16,p75,17.703529,17.703529,17.703529,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,16,p90,46.37605,46.37605,46.37605,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,16,max,223.336134,223.336134,223.336134,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,17,min,-12.495798,-12.495798,-12.495798,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,17,p25,-2.851429,-2.851429,-2.851429,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,17,p50,4.059328,4.059328,4.059328,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,17,p75,20.000168,20.000168,20.000168,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,17,p90,48.806387,48.806387,48.806387,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,17,max,211.302521,211.302521,211.302521,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,18,min,-13.042017,-13.042017,-13.042017,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,18,p25,-3.116303,-3.116303,-3.116303,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,18,p50,3.853277,3.853277,3.853277,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,18,p75,19.82916,19.82916,19.82916,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,18,p90,47.982773,47.982773,47.982773,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,18,max,204.932773,204.932773,204.932773,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,19,min,-13.462185,-13.462185,-13.462185,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,19,p25,-3.786891,-3.786891,-3.786891,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,19,p50,3.327983,3.327983,3.327983,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,19,p75,20.345546,20.345546,20.345546,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,19,p90,50.547059,50.547059,50.547059,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,19,max,195.831933,195.831933,195.831933,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,20,min,-13.201681,-13.201681,-13.201681,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,20,p25,-3.498319,-3.498319,-3.498319,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,20,p50,3.51,3.51,3.51,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,20,p75,19.723445,19.723445,19.723445,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,20,p90,47.899832,47.899832,47.899832,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,20,max,172.680672,172.680672,172.680672,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,21,min,-11.882353,-11.882353,-11.882353,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,21,p25,-2.569832,-2.569832,-2.569832,0.0,-0.0,0.0,-0.0,119,119,119
1day,airline_hour,WN,21,p50,5.971176,5.971176,5.971176,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,21,p75,23.643866,23.643866,23.643866,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,21,p90,52.183529,52.183529,52.183529,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,21,max,138.285714,138.285714,138.285714,0.0,0.0,0.0,0.0,119,119,119
1day,airline_hour,WN,22,min,-10.348315,-10.348315,-10.348315,0.0,-0.0,0.0,-0.0,89,89,89
1day,airline_hour,WN,22,p25,-3.051236,-3.051236,-3.051236,0.0,-0.0,0.0,-0.0,89,89,89
1day,airline_hour,WN,22,p50,4.312022,4.312022,4.312022,0.0,0.0,0.0,0.0,89,89,89
1day,airline_hour,WN,22,p75,18.458427,18.458427,18.458427,0.0,0.0,0.0,0.0,89,89,89
1day,airline_hour,WN,22,p90,43.206517,43.206517,43.206517,0.0,0.0,0.0,0.0,89,89,89
1day,airline_hour,WN,22,max,87.696629,87.696629,87.696629,0.0,0.0,0.0,0.0,89,89,89
1day,airline_hour,WN,23,min,-6.184211,-6.184211,-6.184211,0.0,-0.0,0.0,-0.0,76,76,76
1day,airline_hour,WN,23,p25,-3.894737,-3.894737,-3.894737,0.0,-0.0,0.0,-0.0,76,76,76
1day,airline_hour,WN,23,p50,1.381579,1.381579,1.381579,0.0,0.0,0.0,0.0,76,76,76
1day,airline_hour,WN,23,p75,9.223684,9.223684,9.223684,0.0,0.0,0.0,0.0,76,76,76
1day,airline_hour,WN,23,p90,22.592105,22.592105,22.592105,0.0,0.0,0.0,0.0,76,76,76
1day,airline_hour,WN,23,max,23.368421,23.368421,23.368421,0.0,0.0,0.0,0.0,76,76,76
7day,ALL,ALL,ALL,min,-17.247489,-17.247489,-17.247489,0.0,-0.0,0.0,-0.0,1394,1394,1394
7day,ALL,ALL,ALL,p25,-5.785409,-5.785359,-5.78538,5e-05,-0.000868,2.9e-05,-0.000496,1394,1394,1394
7day,ALL,ALL,ALL,p50,-1.652374,-1.652582,-1.652518,-0.000208,0.01259,-0.000143,0.008683,1394,1394,1394
7day,ALL,ALL,ALL,p75,9.185567,9.185925,9.185897,0.000359,0.003905,0.00033,0.003592,1394,1394,1394
7day,ALL,ALL,ALL,p90,35.45576,35.452554,35.45424,-0.003207,-0.009044,-0.001521,-0.004289,1394,1394,1394
7day,ALL,ALL,ALL,max,607.604017,607.604017,607.604017,0.0,0.0,0.0,0.0,1394,1394,1394
7day,airline,AA,ALL,min,-17.110795,-17.110795,-17.110795,0.0,-0.0,0.0,-0.0,352,352,352
7day,airline,AA,ALL,p25,-5.531023,-5.531648,-5.530739,-0.000625,0.0113,0.000284,-0.005136,352,352,352
7day,airline,AA,ALL,p50,-1.563182,-1.562386,-1.562358,0.000795,-0.050887,0.000824,-0.052704,352,352,352
7day,airline,AA,ALL,p75,10.178722,10.178466,10.180114,-0.000256,-0.002512,0.001392,0.013676,352,352,352
7day,airline,AA,ALL,p90,40.118352,40.114659,40.118324,-0.003693,-0.009206,-2.8e-05,-7.1e-05,352,352,352
7day,airline,AA,ALL,max,1042.051136,1042.051136,1042.051136,0.0,0.0,0.0,0.0,352,352,352
7day,airline,DL,ALL,min,-19.83844,-19.83844,-19.83844,0.0,-0.0,0.0,-0.0,359,359,359
7day,airline,DL,ALL,p25,-6.616741,-6.617047,-6.616825,-0.000306,0.004631,-8.4e-05,0.001263,359,359,359
7day,airline,DL,ALL,p50,-2.502563,-2.50234,-2.502869,0.000223,-0.008905,-0.000306,0.012244,359,359,359
7day,airline,DL,ALL,p75,8.783649,8.782702,8.783175,-0.000947,-0.010782,-0.000474,-0.005391,359,359,359
7day,airline,DL,ALL,p90,36.14546,36.143621,36.146908,-0.001838,-0.005086,0.001448,0.004007,359,359,359
7day,airline,DL,ALL,max,618.972145,618.972145,618.972145,0.0,0.0,0.0,0.0,359,359,359
7day,airline,UA,ALL,min,-17.353261,-17.353261,-17.353261,0.0,-0.0,0.0,-0.0,368,368,368
7day,airline,UA,ALL,p25,-6.511821,-6.510707,-6.512038,0.001114,-0.017109,-0.000217,0.003338,368,368,368
7day,airline,UA,ALL,p50,-2.500543,-2.501141,-2.500652,-0.000598,0.023908,-0.000109,0.004347,368,368,368
7day,airline,UA,ALL,p75,7.391495,7.391168,7.391712,-0.000326,-0.004412,0.000217,0.002941,368,368,368
7day,airline,UA,ALL,p90,33.424321,33.425,33.424293,0.000679,0.002032,-2.7e-05,-8.1e-05,368,368,368
7day,airline,UA,ALL,max,435.771739,435.771739,435.771739,0.0,0.0,0.0,0.0,368,368,368
7day,airline,WN,ALL,min,-14.32381,-14.32381,-14.32381,0.0,-0.0,0.0,-0.0,315,315,315
7day,airline,WN,ALL,p25,-4.273587,-4.273619,-4.273429,-3.2e-05,0.000743,0.000159,-0.003714,315,315,315
7day,airline,WN,ALL,p50,0.207778,0.206413,0.206698,-0.001365,-0.65699,-0.001079,-0.519481,315,315,315
7day,airline,WN,ALL,p75,10.629746,10.633079,10.629937,0.003333,0.031359,0.00019,0.001792,315,315,315
7day,airline,WN,ALL,p90,31.832698,31.823937,31.824381,-0.008762,-0.027525,-0.008317,-0.026129,315,315,315
7day,airline,WN,ALL,max,309.914286,309.914286,309.914286,0.0,0.0,0.0,0.0,315,315,315
7day,airline_hour,AA,0,min,-13.764706,-13.764706,-13.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,0,p25,-6.634706,-6.634706,-6.634706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,0,p50,-3.334118,-3.334118,-3.334118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,0,p75,2.845882,2.845882,2.845882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,0,p90,18.588235,18.588235,18.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,0,max,245.352941,245.352941,245.352941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,1,min,-7.833333,-7.833333,-7.833333,0.0,-0.0,0.0,-0.0,12,12,12
7day,airline_hour,AA,1,p25,-6.666667,-6.666667,-6.666667,0.0,-0.0,0.0,-0.0,12,12,12
7day,airline_hour,AA,1,p50,-0.5,-0.5,-0.5,0.0,-0.0,0.0,-0.0,12,12,12
7day,airline_hour,AA,1,p75,1.166667,1.166667,1.166667,0.0,0.0,0.0,0.0,12,12,12
7day,airline_hour,AA,1,p90,5.166667,5.166667,5.166667,0.0,0.0,0.0,0.0,12,12,12
7day,airline_hour,AA,1,max,30.75,30.75,30.75,0.0,0.0,0.0,0.0,12,12,12
7day,airline_hour,AA,5,min,-16.470588,-16.470588,-16.470588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,5,p25,-7.721765,-7.721765,-7.721765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,5,p50,-5.016471,-5.016471,-5.016471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,5,p75,-1.560588,-1.560588,-1.560588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,5,p90,11.459412,11.459412,11.459412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,5,max,1367.705882,1367.705882,1367.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,6,min,-17.176471,-17.176471,-17.176471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,6,p25,-7.275294,-7.267059,-7.274118,0.008235,-0.113195,0.001176,-0.016171,17,17,17
7day,airline_hour,AA,6,p50,-4.687059,-4.681176,-4.684118,0.005882,-0.125502,0.002941,-0.062751,17,17,17
7day,airline_hour,AA,6,p75,-1.381176,-1.368824,-1.381765,0.012353,-0.894378,-0.000588,0.042589,17,17,17
7day,airline_hour,AA,6,p90,13.041765,13.046471,13.044118,0.004706,0.036083,0.002353,0.018042,17,17,17
7day,airline_hour,AA,6,max,1758.0,1758.0,1758.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,7,min,-17.764706,-17.764706,-17.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,7,p25,-6.755294,-6.746471,-6.77,0.008824,-0.130617,-0.014706,0.217694,17,17,17
7day,airline_hour,AA,7,p50,-4.072941,-4.07,-4.071176,0.002941,-0.072213,0.001765,-0.043328,17,17,17
7day,airline_hour,AA,7,p75,-0.348235,-0.35,-0.345882,-0.001765,0.506757,0.002353,-0.675676,17,17,17
7day,airline_hour,AA,7,p90,16.34,16.347647,16.374118,0.007647,0.0468,0.034118,0.208798,17,17,17
7day,airline_hour,AA,7,max,1584.470588,1584.470588,1584.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,8,min,-15.941176,-15.941176,-15.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,8,p25,-6.033529,-6.055882,-6.018824,-0.022353,0.370479,0.014706,-0.243736,17,17,17
7day,airline_hour,AA,8,p50,-3.357647,-3.356471,-3.367059,0.001176,-0.035039,-0.009412,0.280308,17,17,17
7day,airline_hour,AA,8,p75,1.5,1.49,1.492353,-0.01,-0.666667,-0.007647,-0.509804,17,17,17
7day,airline_hour,AA,8,p90,25.293529,25.250588,25.297647,-0.042941,-0.169771,0.004118,0.016279,17,17,17
7day,airline_hour,AA,8,max,1395.117647,1395.117647,1395.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,9,min,-15.470588,-15.470588,-15.470588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,9,p25,-5.521176,-5.521176,-5.521176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,9,p50,-2.766471,-2.766471,-2.766471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,9,p75,3.77,3.77,3.77,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,9,p90,29.014706,29.014706,29.014706,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,9,max,1173.882353,1173.882353,1173.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,10,min,-16.117647,-16.117647,-16.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,10,p25,-5.188824,-5.19,-5.19,-0.001176,0.022673,-0.001176,0.022673,17,17,17
7day,airline_hour,AA,10,p50,-2.135294,-2.133529,-2.133529,0.001765,-0.082645,0.001765,-0.082645,17,17,17
7day,airline_hour,AA,10,p75,7.514118,7.487647,7.487647,-0.026471,-0.352278,-0.026471,-0.352278,17,17,17
7day,airline_hour,AA,10,p90,36.979412,37.017059,37.014706,0.037647,0.101805,0.035294,0.095443,17,17,17
7day,airline_hour,AA,10,max,960.0,960.0,960.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,11,min,-15.647059,-15.647059,-15.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,11,p25,-5.092941,-5.096471,-5.078235,-0.003529,0.0693,0.014706,-0.28875,17,17,17
7day,airline_hour,AA,11,p50,-1.961765,-1.960588,-1.963529,0.001176,-0.05997,-0.001765,0.089955,17,17,17
7day,airline_hour,AA,11,p75,8.584706,8.581176,8.56,-0.003529,-0.041113,-0.024706,-0.28779,17,17,17
7day,airline_hour,AA,11,p90,39.562353,39.558824,39.527059,-0.003529,-0.008921,-0.035294,-0.089211,17,17,17
7day,airline_hour,AA,11,max,1138.705882,1138.705882,1138.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,12,min,-16.470588,-16.470588,-16.470588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,12,p25,-4.74,-4.74,-4.74,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,12,p50,-0.894706,-0.894706,-0.894706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,12,p75,12.825882,12.825882,12.825882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,12,p90,48.73,48.73,48.73,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,12,max,1240.117647,1240.117647,1240.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,13,min,-17.117647,-17.117647,-17.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,13,p25,-5.031765,-5.031765,-5.031765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,13,p50,-1.443529,-1.443529,-1.443529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,13,p75,11.944706,11.944706,11.944706,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,13,p90,49.781176,49.781176,49.781176,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,13,max,1125.294118,1125.294118,1125.294118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,14,min,-17.823529,-17.823529,-17.823529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,14,p25,-4.889412,-4.889412,-4.889412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,14,p50,-0.851176,-0.851176,-0.851176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,14,p75,13.96,13.96,13.96,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,14,p90,51.952941,51.952941,51.952941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,14,max,924.705882,924.705882,924.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,15,min,-18.235294,-18.235294,-18.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,15,p25,-4.951765,-4.951765,-4.951765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,15,p50,-0.5,-0.5,-0.5,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,15,p75,17.117647,17.117647,17.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,15,p90,57.960588,57.960588,57.960588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,15,max,1085.529412,1085.529412,1085.529412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,16,min,-20.0,-20.0,-20.0,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,16,p25,-4.814118,-4.814118,-4.814118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,16,p50,-0.411176,-0.411176,-0.411176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,16,p75,15.96,15.96,15.96,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,16,p90,55.089412,55.089412,55.089412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,16,max,1082.823529,1082.823529,1082.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,17,min,-17.823529,-17.823529,-17.823529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,17,p25,-5.061765,-5.064118,-5.063529,-0.002353,0.046485,-0.001765,0.034863,17,17,17
7day,airline_hour,AA,17,p50,-0.087647,-0.083529,-0.082941,0.004118,-4.697987,0.004706,-5.369128,17,17,17
7day,airline_hour,AA,17,p75,18.32,18.344118,18.345882,0.024118,0.131647,0.025882,0.141279,17,17,17
7day,airline_hour,AA,17,p90,61.298824,61.212941,61.268235,-0.085882,-0.140104,-0.030588,-0.0499,17,17,17
7day,airline_hour,AA,17,max,1062.882353,1062.882353,1062.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,18,min,-20.764706,-20.764706,-20.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,18,p25,-4.533529,-4.533529,-4.535294,0.0,-0.0,-0.001765,0.038926,17,17,17
7day,airline_hour,AA,18,p50,0.586471,0.585882,0.586471,-0.000588,-0.100301,0.0,0.0,17,17,17
7day,airline_hour,AA,18,p75,19.492353,19.492941,19.492353,0.000588,0.003018,0.0,0.0,17,17,17
7day,airline_hour,AA,18,p90,61.342941,61.351765,61.351765,0.008824,0.014384,0.008824,0.014384,17,17,17
7day,airline_hour,AA,18,max,1312.352941,1312.352941,1312.352941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,19,min,-19.705882,-19.705882,-19.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,19,p25,-5.167647,-5.168235,-5.172941,-0.000588,0.011383,-0.005294,0.102447,17,17,17
7day,airline_hour,AA,19,p50,0.945294,0.945294,0.962353,0.0,0.0,0.017059,1.804605,17,17,17
7day,airline_hour,AA,19,p75,22.265294,22.264706,22.325294,-0.000588,-0.002642,0.06,0.269478,17,17,17
7day,airline_hour,AA,19,p90,66.233529,66.230588,66.214118,-0.002941,-0.004441,-0.019412,-0.029308,17,17,17
7day,airline_hour,AA,19,max,927.647059,927.647059,927.647059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,20,min,-21.235294,-21.235294,-21.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,20,p25,-4.378235,-4.378235,-4.378235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,20,p50,0.795882,0.795882,0.795882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,20,p75,18.717059,18.717059,18.717059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,20,p90,54.162353,54.162353,54.162353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,20,max,858.117647,858.117647,858.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,21,min,-17.0,-17.0,-17.0,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,21,p25,-4.456471,-4.456471,-4.456471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,21,p50,0.607059,0.607059,0.607059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,21,p75,18.496471,18.496471,18.496471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,21,p90,55.548824,55.548824,55.548824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,21,max,933.823529,933.823529,933.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,22,min,-17.529412,-17.529412,-17.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,22,p25,-5.417059,-5.417059,-5.417059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,22,p50,-1.205294,-1.205294,-1.205294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,22,p75,12.337059,12.337059,12.337059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,22,p90,43.826471,43.826471,43.826471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,22,max,839.117647,839.117647,839.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,23,min,-16.705882,-16.705882,-16.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,23,p25,-6.153529,-6.153529,-6.153529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,23,p50,-2.223529,-2.223529,-2.223529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,AA,23,p75,7.574706,7.574706,7.574706,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,23,p90,30.832353,30.832353,30.832353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,AA,23,max,539.235294,539.235294,539.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,0,min,-17.823529,-17.823529,-17.823529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,0,p25,-10.235294,-10.235294,-10.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,0,p50,-6.117647,-6.117647,-6.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,0,p75,1.941176,1.941176,1.941176,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,0,p90,18.294118,18.294118,18.294118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,0,max,48.235294,48.235294,48.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,1,min,-14.294118,-14.294118,-14.294118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,1,p25,-10.117647,-10.117647,-10.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,1,p50,-6.117647,-6.117647,-6.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,1,p75,6.117647,6.117647,6.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,1,p90,18.176471,18.176471,18.176471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,1,max,71.294118,71.294118,71.294118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,3,min,-4.5,-4.5,-4.5,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,3,p25,-3.0,-3.0,-3.0,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,3,p50,-2.5,-2.5,-2.5,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,3,p75,-2.5,-2.5,-2.5,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,3,p90,-1.5,-1.5,-1.5,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,3,max,-1.5,-1.5,-1.5,0.0,-0.0,0.0,-0.0,2,2,2
7day,airline_hour,DL,5,min,-19.117647,-19.117647,-19.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,5,p25,-8.325294,-8.325294,-8.325294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,5,p50,-5.121765,-5.121765,-5.121765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,5,p75,-1.130588,-1.130588,-1.130588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,5,p90,10.270588,10.270588,10.270588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,5,max,676.235294,676.235294,676.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,6,min,-20.705882,-20.705882,-20.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,6,p25,-7.871176,-7.87,-7.871765,0.001176,-0.014947,-0.000588,0.007473,17,17,17
7day,airline_hour,DL,6,p50,-4.608824,-4.607059,-4.608235,0.001765,-0.03829,0.000588,-0.012763,17,17,17
7day,airline_hour,DL,6,p75,-0.567059,-0.567059,-0.561176,0.0,-0.0,0.005882,-1.037344,17,17,17
7day,airline_hour,DL,6,p90,10.675882,10.667059,10.69,-0.008824,-0.082649,0.014118,0.132239,17,17,17
7day,airline_hour,DL,6,max,747.176471,747.176471,747.176471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,7,min,-19.588235,-19.588235,-19.588235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,7,p25,-6.684706,-6.676471,-6.682941,0.008235,-0.123196,0.001765,-0.026399,17,17,17
